,classified_id,classified_type,classified_subtype,classified_price,classified_transactionType,classified_zip,classified_visualisationOption,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_atticExists,classified_basementExists,classified_outdoor_garden_surface,classified_outdoor_terrace_exists,classified_specificities_SME_office_exists,classified_wellnessEquipment_hasSwimmingPool,classified_parking_parkingSpaceCount_indoor,classified_parking_parkingSpaceCount_outdoor,classified_condition_isNewlyBuilt,new_price,classified_region,bedroom_count
24375,9735008,house,housegroup,358939,forsale,1540,xl,semiequipped,,good,,,,,,,,,,,,15.0,1.0,0,Vlaams Brabant,Not_Specified
24376,9819904,house,housegroup,359000,forsale,9220,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24377,8824005,house,housegroup,359000,forsale,9800,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24378,10076829,house,housegroup,360000,forsale,6001,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Hainaut,Not_Specified
24379,10028169,house,housegroup,362124,forsale,9660,xl,semiequipped,,good,,,,,,,,,,,1.0,,1.0,0,Oost Vlaanderen,Not_Specified
24380,9801143,house,housegroup,362255,forsale,9260,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24381,9778451,house,housegroup,363317,forsale,9470,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24382,9775788,house,housegroup,364000,forsale,9800,xl,semiequipped,,good,,99.0,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24383,10071395,house,housegroup,365000,forsale,9860,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24384,9728665,house,housegroup,365000,forsale,9860,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24385,9676567,house,housegroup,365800,forsale,9800,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24386,9621973,house,housegroup,366499,forsale,8490,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24387,10105647,house,housegroup,369395,forsale,8840,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24396,9660166,house,housegroup,372375,forsale,8460,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24397,9294489,house,housegroup,374070,forsale,8020,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24398,10009682,house,housegroup,376500,forsale,8600,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24399,9164875,house,housegroup,379000,forsale,9620,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24400,9883205,house,housegroup,380000,forsale,9260,xl,semiequipped,,good,,,,,,,,,,,1.0,6.0,1.0,0,Oost Vlaanderen,Not_Specified
24401,8243908,house,housegroup,380230,forsale,2590,xl,semiequipped,,good,,99.0,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
24402,9933716,house,housegroup,384764,forsale,9550,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24403,10108353,house,housegroup,385900,forsale,9800,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24404,9553533,house,housegroup,386400,forsale,9030,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24405,8495610,house,housegroup,386400,forsale,9030,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24406,9824837,house,housegroup,388600,forsale,9032,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24407,9834876,house,housegroup,389000,forsale,9290,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24408,9933724,house,housegroup,395646,forsale,9500,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24409,9922720,house,housegroup,396000,forsale,9120,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24410,9093113,house,housegroup,399600,forsale,3370,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Vlaams Brabant,Not_Specified
24411,9932756,house,housegroup,402000,forsale,9620,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24412,9744537,house,housegroup,411577,forsale,1760,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Vlaams Brabant,Not_Specified
24413,8685904,house,housegroup,413025,forsale,8430,xl,semiequipped,,good,,,,,,,,,,,,,1.0,04,West Vlaanderen,Not_Specified
24414,10050723,house,housegroup,413750,forsale,2800,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
24415,10077825,house,housegroup,414000,forsale,2250,xl,semiequipped,,good,,99.0,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
24416,8659717,house,housegroup,415000,forsale,8820,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24417,9791891,house,housegroup,415000,forsale,9990,xl,semiequipped,,good,,99.0,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24418,9786043,house,housegroup,419000,forsale,2590,xl,semiequipped,,good,,99.0,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
24419,9843575,house,housegroup,419700,forsale,8710,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24420,9995401,house,housegroup,421000,forsale,9620,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24421,9920702,house,housegroup,422924,forsale,8800,xl,semiequipped,,good,,,,,,,,,,,,,1.0,78,West Vlaanderen,Not_Specified
24422,9638235,house,housegroup,425000,forsale,3390,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Vlaams Brabant,Not_Specified
24423,10014220,house,housegroup,430000,forsale,8420,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24424,10119494,house,housegroup,432750,forsale,9881,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24425,9420605,house,housegroup,434438,forsale,9850,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24434,9418545,house,housegroup,434438,forsale,9850,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24435,9606531,house,housegroup,440000,forsale,8020,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24436,9811236,house,housegroup,442000,forsale,2840,xl,semiequipped,,good,,99.0,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
24437,10114807,house,housegroup,444050,forsale,9400,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24438,10114123,house,housegroup,444050,forsale,9400,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24439,9449819,house,housegroup,453167,forsale,8480,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24440,9809042,house,housegroup,454500,forsale,9420,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24441,10055484,house,housegroup,461809,forsale,9810,xl,semiequipped,,good,,,,,,,,,,,,1.0,1.0,39,Oost Vlaanderen,Not_Specified
24442,9397247,house,housegroup,465000,forsale,8000,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24443,9494143,house,housegroup,465000,forsale,8000,xl,semiequipped,,good,,,,,,,,,,,,8.0,1.0,0,West Vlaanderen,Not_Specified
24444,8507043,house,housegroup,475871,forsale,2580,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
24445,10103353,house,housegroup,479000,forsale,3150,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Vlaams Brabant,Not_Specified
24446,9546061,house,housegroup,483469,forsale,9000,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24447,8973671,house,housegroup,488200,forsale,9000,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24448,9744538,house,housegroup,494972,forsale,9400,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24449,9871851,house,housegroup,495000,forsale,8570,xl,semiequipped,,good,,,,,,,,,,,1.0,,1.0,0,West Vlaanderen,Not_Specified
24450,8885995,house,housegroup,507090,forsale,9900,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24451,10129159,house,housegroup,510148,forsale,3000,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Vlaams Brabant,Not_Specified
24452,9916956,house,housegroup,513500,forsale,9120,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24453,9999333,house,housegroup,530000,forsale,9190,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24454,9665197,house,housegroup,539500,forsale,9080,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
24455,10064417,house,housegroup,559000,forsale,9790,xl,semiequipped,,good,,,,,,,,,,,1.0,,1.0,0,Oost Vlaanderen,Not_Specified
24456,9839006,house,housegroup,585000,forsale,2801,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
24457,9400599,house,housegroup,640000,forsale,2000,xl,semiequipped,,good,,,,,,,,,,,13.0,,1.0,0,Antwerp,Not_Specified
24458,10096361,house,housegroup,650000,forsale,8300,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24459,9967199,house,housegroup,769500,forsale,8300,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
24460,10132220,house,house,187000,forsale,9620,xl,installed,,good,gas,173.0,2.0,49.0,,,,True,,,,,,0,Oost Vlaanderen,2
24461,10133299,house,house,195000,forsale,1430,xl,semiequipped,1850.0,good,,,3.0,280.0,,,,,,,,,,0,Brabant Wallonia,3
24462,10132086,house,house,369000,forsale,2140,xl,installed,,torenovate,gas,254.0,6.0,0.0,,True,,True,,,,,,0,Antwerp,6 to 8
24463,10132101,house,house,450000,forsale,8600,xl,semiequipped,1989.0,justrenovated,,148.0,5.0,552.0,,,,True,True,,1.0,,,0,West Vlaanderen,5
24473,10133107,house,house,575000,forsale,8300,xl,semiequipped,,torenovate,,931.0,3.0,0.0,,True,,,,,3.0,2.0,,0,West Vlaanderen,3
24474,10132254,house,house,650000,forsale,8370,xl,hyperequipped,2010.0,good,gas,78.0,4.0,400.0,,,,True,,,2.0,,,0,West Vlaanderen,4
24475,10135713,house,house,400000,forsale,8570,xl,semiequipped,1989.0,justrenovated,,539.0,3.0,2266.0,,,,,True,,5.0,6.0,,0,West Vlaanderen,3
24476,10134165,house,villa,500000,forsale,6534,xl,installed,2012.0,good,gas,127.0,3.0,1294.0,,True,,True,,,2.0,2.0,,0,Hainaut,3
24477,10138225,house,house,159000,forsale,8820,xl,semiequipped,1976.0,torenovate,gas,637.0,2.0,422.0,,,,,,,,1.0,,0,West Vlaanderen,2
24478,10139238,house,house,169000,forsale,9990,xl,semiequipped,1934.0,torenovate,gas,754.0,3.0,351.0,,,,True,,,,,,0,Oost Vlaanderen,3
24479,10138733,house,house,198000,forsale,9620,xl,semiequipped,1958.0,good,,932.0,2.0,972.0,True,True,,,,,1.0,2.0,,0,Oost Vlaanderen,2
24480,10140046,house,house,225000,forsale,9340,xl,semiequipped,1960.0,good,,756.0,3.0,179.0,,True,55.0,,,,,,,0,Oost Vlaanderen,3
24481,10138398,house,house,239000,forsale,9300,xl,semiequipped,1955.0,torenovate,gas,577.0,2.0,0.0,True,True,,True,,,,2.0,,0,Oost Vlaanderen,2
24482,10140019,house,house,245000,forsale,6210,xl,semiequipped,1899.0,good,gas,,3.0,355.0,,True,355.0,,,,,,,0,Hainaut,3
24483,10138271,house,house,249000,forsale,9550,xl,installed,1985.0,good,electric,671.0,2.0,336.0,,,,,,,1.0,3.0,,0,Oost Vlaanderen,2
24484,10080123,house,house,250328,forsale,3800,xl,installed,2023.0,good,gas,,3.0,142.0,,,,,True,,,,1.0,0,Limburg,3
24485,9007826,house,house,263147,forsale,3800,xl,hyperequipped,2021.0,good,gas,,3.0,155.0,,,75.0,,,,,,1.0,0,Limburg,3
24486,10140228,house,house,288000,forsale,8480,xl,semiequipped,1970.0,justrenovated,electric,417.0,3.0,464.0,,,,True,,,1.0,,,0,West Vlaanderen,3
24487,9577429,house,house,291968,forsale,3800,xl,installed,2021.0,good,gas,,3.0,150.0,,,,True,,,,,1.0,0,Limburg,3
24488,9577438,house,house,297348,forsale,3800,xl,installed,2021.0,good,gas,,3.0,172.0,,,,,,,,,1.0,0,Limburg,3
24489,9577430,house,house,297348,forsale,3800,xl,installed,2021.0,good,gas,,3.0,161.0,,,,,,,,,1.0,0,Limburg,3
24490,10139698,house,house,300000,forsale,3078,xl,semiequipped,1935.0,torenovate,,932.0,3.0,1380.0,,,,,,,1.0,,,0,Vlaams Brabant,3
24491,10139571,house,mixedusebuilding,300000,forsale,3200,xl,semiequipped,1969.0,good,fueloil,511.0,6.0,420.0,,True,,True,,,,,,0,Vlaams Brabant,6 to 8
24492,10116478,house,house,310500,forsale,9600,xl,semiequipped,2022.0,good,gas,,3.0,234.0,,,,,,,,,1.0,0,Oost Vlaanderen,3
24493,9886733,house,house,314500,forsale,4920,xl,semiequipped,2022.0,good,,,3.0,680.0,,,500.0,True,True,,,4.0,1.0,0,Liege,3
24494,9577439,house,house,314576,forsale,3800,xl,installed,2021.0,good,gas,,3.0,161.0,,,,,,,,,1.0,0,Limburg,3
24495,10116481,house,house,315500,forsale,9600,xl,semiequipped,2022.0,good,gas,,3.0,295.0,,,,,,,,1.0,1.0,0,Oost Vlaanderen,3
24496,9577434,house,house,320039,forsale,3800,xl,installed,2020.0,good,gas,,3.0,150.0,,,,,,,1.0,,1.0,0,Limburg,3
24497,9577437,house,house,327440,forsale,3800,xl,installed,2021.0,good,gas,,3.0,172.0,,,,,,,,,1.0,0,Limburg,3
24498,9577428,house,house,330346,forsale,3800,xl,installed,2021.0,good,gas,,3.0,150.0,,,,True,,,,,1.0,0,Limburg,3
24499,9577433,house,house,339325,forsale,3800,xl,installed,2020.0,good,gas,,3.0,150.0,,,,,True,,1.0,,1.0,0,Limburg,3
24500,9577435,house,house,340347,forsale,3800,xl,installed,2020.0,good,gas,,3.0,150.0,,,,,True,,1.0,,1.0,0,Limburg,3
24501,9577432,house,house,340347,forsale,3800,xl,installed,2020.0,good,gas,,3.0,150.0,,,,,True,,1.0,,1.0,0,Limburg,3
24510,9577431,house,house,341493,forsale,3800,xl,installed,2020.0,good,gas,,4.0,150.0,,,,,,,1.0,,1.0,0,Limburg,4
24511,9577440,house,house,348217,forsale,3800,xl,installed,2020.0,good,gas,,4.0,150.0,,,,,,,1.0,,1.0,0,Limburg,4
24512,10140045,house,house,349000,forsale,9340,xl,semiequipped,1950.0,good,,794.0,4.0,1232.0,,True,735.0,,,,,2.0,,0,Oost Vlaanderen,4
24513,9577436,house,house,349296,forsale,3800,xl,installed,2020.0,good,gas,,3.0,150.0,,,,,True,,1.0,,1.0,0,Limburg,3
24514,10066934,house,house,350300,forsale,1790,xl,hyperequipped,2023.0,justrenovated,gas,,3.0,585.0,True,,395.0,True,,,1.0,4.0,1.0,0,Vlaams Brabant,3
24515,9969182,house,house,369000,forsale,2235,xl,semiequipped,2022.0,justrenovated,gas,,3.0,0.0,True,,,True,,,,1.0,1.0,0,Antwerp,3
24516,9824141,house,house,375000,forsale,2470,xl,semiequipped,2021.0,justrenovated,,30.0,3.0,341.0,,,,True,,,,3.0,1.0,0,Antwerp,3
24517,10138800,house,house,395000,forsale,2223,xl,hyperequipped,1965.0,good,gas,645.0,5.0,994.0,True,True,,True,,,1.0,,,0,Antwerp,5
24518,10002380,house,house,395000,forsale,4180,xl,semiequipped,,justrenovated,,,3.0,729.0,,,,True,True,,1.0,4.0,1.0,0,Liege,3
24519,10140099,house,house,425000,forsale,8600,xl,installed,2004.0,good,,,3.0,390.0,,,155.0,,,,,3.0,,0,West Vlaanderen,3
24520,10140282,house,house,435000,forsale,7750,xl,semiequipped,2015.0,justrenovated,,116.0,2.0,1092.0,,,750.0,,True,,1.0,,,0,Hainaut,2
24521,10020624,house,house,449100,forsale,9500,xl,hyperequipped,2022.0,justrenovated,,,3.0,347.0,True,,148.0,True,True,,1.0,1.0,1.0,0,Oost Vlaanderen,3
24522,10020622,house,house,449100,forsale,9500,xl,hyperequipped,2022.0,justrenovated,,,3.0,340.0,True,,136.0,True,True,,1.0,1.0,1.0,0,Oost Vlaanderen,3
24523,10020625,house,house,498500,forsale,9500,xl,hyperequipped,2022.0,justrenovated,,,3.0,566.0,True,,365.0,True,True,,1.0,1.0,1.0,0,Oost Vlaanderen,3
24524,10138725,house,exceptionalproperty,680000,forsale,6110,xl,installed,,good,fueloil,415.0,4.0,5934.0,True,True,5736.0,True,True,,2.0,14.0,,0,Hainaut,4
24525,10034387,house,house,749000,forsale,2960,xl,hyperequipped,2015.0,justrenovated,,,3.0,1491.0,,,,,,,,,1.0,0,Antwerp,3
24526,10138266,house,house,899000,forsale,3000,xl,semiequipped,,justrenovated,gas,,3.0,52.0,True,,,,,,,,,0,Vlaams Brabant,3
24527,10143459,house,house,190000,forsale,6180,xl,installed,,good,gas,317.0,4.0,2165.0,True,True,2027.0,True,,,2.0,2.0,,0,Hainaut,4
24528,10144448,house,house,195000,forsale,8581,xl,semiequipped,,good,,,1.0,485.0,,,,,,,,,,0,West Vlaanderen,1
24529,10144572,house,house,219000,forsale,8480,xl,installed,,good,,374.0,2.0,219.0,,,,,,,,,,0,West Vlaanderen,2
24530,10143730,house,house,265000,forsale,8020,xl,semiequipped,1974.0,good,,306.0,3.0,287.0,,,,,,,1.0,2.0,,0,West Vlaanderen,3
24531,10143664,house,house,299000,forsale,8600,xl,notinstalled,1939.0,torenovate,,,3.0,1221.0,True,True,1.0,True,,,2.0,25.0,,0,West Vlaanderen,3
24532,10142793,house,house,315000,forsale,9000,xl,installed,,good,gas,212.0,3.0,41.0,,,,True,,,,,,0,Oost Vlaanderen,3
24533,10142754,house,house,329000,forsale,9040,xl,semiequipped,,justrenovated,,430.0,3.0,170.0,,True,,True,,,,,,0,Oost Vlaanderen,3
24534,10144084,house,house,349000,forsale,8430,xl,semiequipped,1958.0,good,gas,353.0,5.0,335.0,,True,,True,,,,,,0,West Vlaanderen,5
24535,10142767,house,house,349500,forsale,9000,xl,semiequipped,,justrenovated,,252.0,5.0,46.0,,True,,True,,,,,,0,Oost Vlaanderen,5
24536,10144860,house,house,365000,forsale,8020,xl,semiequipped,1955.0,good,,480.0,3.0,600.0,,,,True,,,,,,0,West Vlaanderen,3
24537,10144635,house,house,495000,forsale,9810,xl,semiequipped,1987.0,good,,369.0,3.0,1169.0,,,,,,,1.0,2.0,,0,Oost Vlaanderen,3
24538,10132989,house,house,790000,forsale,1410,xl,semiequipped,1900.0,torenovate,gas,314.0,5.0,1702.0,True,True,1400.0,True,True,True,1.0,,,0,Brabant Wallonia,5
24539,10150494,house,house,265000,forsale,1570,xl,semiequipped,1958.0,good,,390.0,2.0,476.0,,True,,True,,,1.0,,,0,Vlaams Brabant,2
24548,10151344,house,house,295000,forsale,8020,xl,semiequipped,,justrenovated,,1057.0,3.0,526.0,,,,,,,,,,0,West Vlaanderen,3
24549,10150604,house,bungalow,349000,forsale,8870,xl,semiequipped,1978.0,good,,284.0,2.0,392.0,,,,,,,1.0,,,0,West Vlaanderen,2
24550,10151020,house,house,359000,forsale,2500,xl,installed,,good,gas,135.0,3.0,113.0,,,53.0,,,,,,,0,Antwerp,3
24551,10148552,house,house,445000,forsale,2500,xl,hyperequipped,2000.0,good,gas,255.0,3.0,0.0,,,,,,,1.0,,,0,Antwerp,3
24552,10148727,house,house,550000,forsale,9042,xl,installed,2007.0,good,,127.0,6.0,1000.0,,,800.0,,,,,,,0,Oost Vlaanderen,6 to 8
24553,10148521,house,house,575000,forsale,8300,xl,semiequipped,1991.0,good,gas,635.0,3.0,171.0,,,,True,,,,,,0,West Vlaanderen,3
24554,10149082,house,exceptionalproperty,611888,forsale,3000,xl,hyperequipped,,justrenovated,,30.0,3.0,0.0,,,,True,,,,,,0,Vlaams Brabant,3
24555,10155421,house,countrycottage,35000,forsale,5540,xl,semiequipped,,torenovate,,,1.0,203.0,,,203.0,,,,,,,0,Namur,1
24556,10156679,house,house,374000,forsale,3200,xl,semiequipped,1932.0,good,fueloil,468.0,2.0,366.0,,,,,,,3.0,,,0,Vlaams Brabant,2
24557,10143101,house,mixedusebuilding,2050000,forsale,3000,xl,semiequipped,1850.0,justrenovated,,,7.0,0.0,,,,,,,,,1.0,0,Vlaams Brabant,6 to 8
24558,10130764,house,house,49000,forsale,4800,xl,semiequipped,,torenovate,,319.0,2.0,40.0,True,True,,,,,,,,0,Liege,2
24559,10130223,house,house,180000,forsale,8800,xl,semiequipped,,torenovate,gas,483.0,3.0,185.0,True,True,,True,,,1.0,,,0,West Vlaanderen,3
24560,10130096,house,house,189000,forsale,9230,xl,hyperequipped,1988.0,good,pellet,168.0,3.0,132.0,,,,True,,,,2.0,,0,Oost Vlaanderen,3
24561,10131147,house,house,200000,forsale,7060,xl,installed,,good,gas,346.0,2.0,440.0,True,True,,,,,1.0,,,0,Hainaut,2
24562,10131479,house,villa,215000,forsale,6032,xl,semiequipped,1970.0,torenovate,gas,415.0,3.0,535.0,True,True,450.0,,True,,1.0,2.0,,0,Hainaut,3
24563,10131984,house,house,225000,forsale,9340,xl,installed,,justrenovated,gas,315.0,2.0,160.0,,,,,,,,,,0,Oost Vlaanderen,2
24564,10130505,house,house,259000,forsale,9230,xl,hyperequipped,,justrenovated,gas,347.0,3.0,472.0,,,,True,,,1.0,1.0,,0,Oost Vlaanderen,3
24565,10131436,house,villa,280000,forsale,7060,xl,installed,1967.0,torenovate,gas,386.0,3.0,0.0,True,True,,,,,,,,0,Hainaut,3
24566,10092644,house,house,315000,forsale,9990,xl,semiequipped,2004.0,good,gas,150.0,3.0,143.0,,,,True,,,1.0,,,0,Oost Vlaanderen,3
24567,10131755,house,house,325000,forsale,8820,xl,semiequipped,1874.0,good,fueloil,506.0,5.0,1460.0,,,,,,,1.0,3.0,,0,West Vlaanderen,5
24568,10003339,house,house,395000,forsale,2550,xl,hyperequipped,1954.0,good,,362.0,2.0,370.0,True,True,160.0,True,,,,3.0,,0,Antwerp,2
24569,10130485,house,house,459000,forsale,1745,xl,hyperequipped,,good,gas,385.0,6.0,570.0,True,True,,True,,,1.0,3.0,,0,Vlaams Brabant,6 to 8
24570,10133512,house,house,189000,forsale,9900,xl,installed,,justrenovated,,329.0,2.0,400.0,,,,True,True,,,1.0,,0,Oost Vlaanderen,2
24571,10111823,house,villa,475000,forsale,8600,xl,installed,1980.0,good,fueloil,569.0,6.0,1480.0,,,,True,,,1.0,1.0,,0,West Vlaanderen,6 to 8
24572,10136178,house,house,144900,forsale,6020,xl,installed,1950.0,good,fueloil,436.0,3.0,169.0,True,True,40.0,True,,,,,,0,Hainaut,3
24573,10137362,house,house,150000,forsale,4400,xl,semiequipped,1900.0,torenovate,carbon,518.0,6.0,0.0,,True,,,,,,,,0,Liege,6 to 8
24574,10121465,house,house,150000,forsale,6210,xl,semiequipped,1918.0,torenovate,fueloil,,2.0,350.0,,,350.0,,,,,,,0,Hainaut,2
24575,10137366,house,house,180000,forsale,3500,xl,semiequipped,1919.0,torenovate,,733.0,2.0,210.0,,,,,,,,,,0,Limburg,2
24576,10136313,house,house,249000,forsale,9620,xl,installed,,justrenovated,gas,198.0,4.0,218.0,,True,,,,,1.0,,,0,Oost Vlaanderen,4
24577,10094537,house,house,275000,forsale,3271,xl,installed,,justrenovated,gas,187.0,2.0,454.0,,,,,,,,,,0,Vlaams Brabant,2
24586,10036155,house,house,375000,forsale,2280,xl,semiequipped,2012.0,justrenovated,,93.0,3.0,110.0,,,,True,,,,,,0,Antwerp,3
24587,10137517,house,house,375000,forsale,9000,xl,semiequipped,,good,gas,255.0,4.0,68.0,,,,,,,,,,0,Oost Vlaanderen,4
24588,10136156,house,exceptionalproperty,455000,forsale,9300,xl,hyperequipped,,justrenovated,fueloil,494.0,4.0,160.0,True,True,,True,True,,,,,0,Oost Vlaanderen,4
24589,10137662,house,house,590000,forsale,1501,xl,installed,,torenovate,gas,933.0,4.0,1220.0,True,True,815.0,True,True,,,,,0,Vlaams Brabant,4
24590,10140351,house,house,184000,forsale,2500,xl,semiequipped,,torenovate,,708.0,3.0,125.0,,True,,,,,,,,0,Antwerp,3
24591,10142150,house,house,230000,forsale,6220,xl,notinstalled,,good,,,3.0,0.0,,True,,,,,1.0,,,0,Hainaut,3
24592,10140504,house,house,235000,forsale,3770,xl,installed,1971.0,good,,845.0,3.0,666.0,,,,,,,1.0,,,0,Limburg,3
24593,10131016,house,house,245000,forsale,8930,xl,installed,1958.0,torenovate,,321.0,3.0,916.0,,True,510.0,,,,,4.0,,0,West Vlaanderen,3
24594,10141888,house,house,299000,forsale,8560,xl,installed,1938.0,good,,380.0,3.0,326.0,,,121.0,,,,,,,0,West Vlaanderen,3
24595,10002058,house,apartmentblock,559000,forsale,7301,xl,installed,,good,gas,,0.0,5300.0,,,5000.0,True,,,,20.0,,0,Hainaut,6 to 8
24596,10145735,house,house,285000,forsale,4051,xl,installed,,justrenovated,gas,,4.0,0.0,,True,,True,,,,,,0,Liege,4
24597,10145171,house,house,375000,forsale,8930,xl,installed,,good,gas,146.0,5.0,583.0,True,True,450.0,True,True,,1.0,,,0,West Vlaanderen,5
24598,10145207,house,house,700000,forsale,8340,xl,installed,1970.0,good,fueloil,785.0,6.0,12998.0,,,,,,,1.0,,,0,West Vlaanderen,6 to 8
24599,10147244,house,house,175000,forsale,9660,xl,semiequipped,1850.0,good,,299.0,4.0,1200.0,True,True,,,True,,1.0,,,0,Oost Vlaanderen,4
24600,10147781,house,house,220000,forsale,2910,xl,semiequipped,1959.0,torenovate,,595.0,3.0,500.0,True,True,,,,,1.0,,,0,Antwerp,3
24601,10147196,house,house,220000,forsale,7190,xl,semiequipped,,torenovate,electric,,3.0,884.0,,,472.0,,,,,,,0,Hainaut,3
24602,10136118,house,villa,3950000,forsale,8300,xl,hyperequipped,1998.0,justrenovated,gas,236.0,4.0,1084.0,,,510.0,True,,True,2.0,4.0,1.0,0,West Vlaanderen,4
24603,10153937,house,apartmentblock,95000,forsale,7100,xl,notinstalled,,justrenovated,fueloil,305.0,1.0,0.0,,True,,True,,,,1.0,,0,Hainaut,1
24604,10152755,house,house,645000,forsale,2060,xl,semiequipped,,good,gas,243.0,5.0,144.0,,True,,True,,,,,,0,Antwerp,5
24605,10055256,house,house,20000,forsale,4032,xl,semiequipped,,torenovate,,430.0,2.0,44.0,True,True,,,,,,,,0,Liege,2
24606,10074627,house,house,40000,forsale,4680,xl,installed,,torenovate,gas,386.0,2.0,116.0,,True,,,,,,1.0,,0,Liege,2
