ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,locality,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,HasBalcony,HasGarden,GardenArea,KitchekType,LivingRoomArea
10136244,APARTMENT,APARTMENT,175000,,3,Brussels,Anderlecht,Brussels,1070,,11,BRUSSELS,,,,,,,,,True,,TO_RENOVATE,1966,,True,,GAS,,,,,INSTALLED,7
10136245,APARTMENT,APARTMENT,245000,45.0,1,Brussels,Bruxelles,Brussels,1000,,1,BRUSSELS,,,,,,45,,,True,,JUST_RENOVATED,,2,,,GAS,True,,,,USA_INSTALLED,
10136249,HOUSE,HOUSE,369000,210.0,4,East Flanders,Ninove,Flanders,9400,Geraardsbergsesteenweg,,FLANDERS,,,250.0,0.0,0.0,210,,True,,,,1938,2,,NON_FLOOD_ZONE,ELECTRIC,True,,,,HYPER_EQUIPPED,22
10136250,APARTMENT,APARTMENT,251000,81.0,2,Flemish Brabant,Zoutleeuw,Flanders,3440,Groenplaats,1,FLANDERS,URBAN,,0.0,0.0,0.0,81,,,,,AS_NEW,2022,2,True,NON_FLOOD_ZONE,,True,,,,USA_HYPER_EQUIPPED,6
10136251,APARTMENT,DUPLEX,356000,145.0,3,Flemish Brabant,Zoutleeuw,Flanders,3440,Grote Markt,3,FLANDERS,URBAN,,0.0,0.0,0.0,145,,,,,AS_NEW,2022,2,True,NON_FLOOD_ZONE,,True,,,,USA_HYPER_EQUIPPED,12
10136252,HOUSE,HOUSE,399000,137.0,3,East Flanders,Ninove,Flanders,9400,Stierstraat,,FLANDERS,,,0.0,0.0,0.0,137,,,,,,1985,2,,POSSIBLE_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,16
10136253,APARTMENT,APARTMENT,266000,85.0,1,Flemish Brabant,Zoutleeuw,Flanders,3440,Grote Markt,3,FLANDERS,URBAN,,0.0,0.0,0.0,85,,,,,AS_NEW,2022,2,True,NON_FLOOD_ZONE,,True,,,,USA_HYPER_EQUIPPED,20
10136254,HOUSE,HOUSE,338226,120.0,3,Antwerp,Balen,Flanders,2490,1-Meilaan,,FLANDERS,,,0.0,0.0,0.0,120,,,,,,,3,,,,,,,,,
10136257,HOUSE,HOUSE,385832,148.0,3,Antwerp,Balen,Flanders,2490,Gabrielsdijk,,FLANDERS,,,0.0,0.0,0.0,148,,,,,,,3,,,,,,,,,
10136261,APARTMENT,DUPLEX,295000,140.0,3,East Flanders,Ninove,Flanders,9400,brusselstraat,1,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,140,,,,,GOOD,,2,,NON_FLOOD_ZONE,,True,,,,HYPER_EQUIPPED,13
10136264,HOUSE,VILLA,449500,295.0,4,Antwerp,Turnhout,Flanders,2300,Noord-Brabantlaan,,FLANDERS,RESIDENTIAL,,200.0,100.0,0.0,295,,True,,,TO_BE_DONE_UP,1967,4,,,FUELOIL,True,,True,911,INSTALLED,18
10136265,HOUSE,HOUSE,369000,186.0,3,Antwerp,Westerlo,Flanders,2260,Heidestraat,,FLANDERS,,,0.0,0.0,0.0,186,,True,True,,TO_BE_DONE_UP,1976,4,,NON_FLOOD_ZONE,FUELOIL,True,,,,,23
10136266,HOUSE,HOUSE,260000,204.0,4,Antwerp,Turnhout,Flanders,2300,Patersstraat,,FLANDERS,URBAN,,200.0,0.0,0.0,204,,,True,,GOOD,1959,2,,,GAS,True,,True,5,HYPER_EQUIPPED,8
10136267,HOUSE,HOUSE,59000,85.0,2,Hainaut,Colfontaine,Wallonie,7340,Rue Louise Michel,,WALLONIE,,,0.0,0.0,0.0,85,,True,True,True,TO_BE_DONE_UP,,2,,,CARBON,,,True,570,,20
10136268,APARTMENT,APARTMENT,175000,80.0,1,Antwerp,Antwerp,Flanders,2140,Jagersstraat,2,FLANDERS,,,0.0,0.0,0.0,80,,,True,,GOOD,1975,2,True,,GAS,True,,,,,
10136274,APARTMENT,APARTMENT,350000,88.0,2,Antwerp,Antwerp,Flanders,2000,Meir,3,FLANDERS,URBAN,,50.0,5.0,0.0,88,,,,,AS_NEW,2021,2,True,NON_FLOOD_ZONE,,True,,,,HYPER_EQUIPPED,5
10136276,HOUSE,HOUSE,509000,210.0,4,Liège,Heusy,Wallonie,4800,Chemin des Béolles,,WALLONIE,,,2000.0,1500.0,0.0,210,,True,,,AS_NEW,,3,,,,,,,,USA_HYPER_EQUIPPED,16
10136277,APARTMENT,PENTHOUSE,2895000,394.0,4,Antwerp,Antwerp,Flanders,2000,,,FLANDERS,,,,,,394,5,,True,,AS_NEW,2016,3,True,,GAS,True,,,,USA_HYPER_EQUIPPED,
10136278,HOUSE,HOUSE,195000,166.0,4,Liège,Ans,Wallonie,4430,,,WALLONIE,,,,,,166,,,True,,TO_BE_DONE_UP,,3,,,GAS,True,,,,,14
10136289,HOUSE,HOUSE,158000,177.0,2,Liège,HOUTAIN-SAINT-SIMEON,Wallonie,4682,De L'état 51,,WALLONIE,,,0.0,0.0,0.0,177,,,,True,TO_BE_DONE_UP,,2,,,,True,,True,198,,9
10136297,HOUSE,HOUSE,475000,136.0,4,Walloon Brabant,Braine-l'Alleud,Wallonie,1420,,,WALLONIE,,,,,,136,,,True,,TO_BE_DONE_UP,1974,4,,NON_FLOOD_ZONE,ELECTRIC,True,,True,998,,14
10136299,APARTMENT,KOT,176000,,,Flemish Brabant,Leuven,Flanders,3000,Diestsestraat,3,FLANDERS,MALL,,0.0,0.0,0.0,,,,,,,,,,,,,,,,INSTALLED,
10136303,HOUSE,EXCEPTIONAL_PROPERTY,475000,562.0,9,Hainaut,Mons Jemappes,Wallonie,7012,Avenue Marechal Foch,,WALLONIE,URBAN,,0.0,0.0,0.0,562,,,True,,GOOD,,4,,,GAS,,,True,1598,HYPER_EQUIPPED,28
10136306,APARTMENT,GROUND_FLOOR,375000,93.0,1,Brussels,Etterbeek,Brussels,1040,Avenue Hansen Soulie,,BRUSSELS,,,50.0,0.0,0.0,93,,,,,GOOD,,2,,,GAS,,,True,84,USA_HYPER_EQUIPPED,5
10136307,APARTMENT,LOFT,575000,218.0,2,West Flanders,Kortrijk,Flanders,8500,Koning Leopold I-straat,1,FLANDERS,URBAN,,100.0,100.0,0.0,218,,,True,,AS_NEW,,3,True,NON_FLOOD_ZONE,GAS,True,,,,USA_HYPER_EQUIPPED,20
10136308,HOUSE,HOUSE,99000,138.0,3,Hainaut,Mouscron,Wallonie,7700,,,WALLONIE,,,,,,138,,True,,,TO_RENOVATE,1930,3,,,,,,True,40,,
10136311,HOUSE,HOUSE,740000,349.0,4,Flemish Brabant,Leuven Wijgmaal,Flanders,3018,Wijgmaalbroek,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,349,,True,,,AS_NEW,1987,4,,NON_FLOOD_ZONE,ELECTRIC,True,,,,HYPER_EQUIPPED,
10136312,APARTMENT,APARTMENT,299000,113.0,2,East Flanders,Geraardsbergen,Flanders,9500,Markt,2,FLANDERS,URBAN,,0.0,0.0,0.0,113,,,,,JUST_RENOVATED,2022,2,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
10136315,HOUSE,HOUSE,160000,123.0,5,East Flanders,Geraardsbergen,Flanders,9500,Vesten,,FLANDERS,COUNTRY,,500.0,500.0,0.0,123,,,,,GOOD,,2,,NON_FLOOD_ZONE,,,,,,,
10136323,HOUSE,HOUSE,379000,90.0,2,East Flanders,Merelbeke,Flanders,9820,Petrus Paulus Rubenslaan,,FLANDERS,URBAN,,750.0,150.0,0.0,90,,True,,,TO_RENOVATE,1968,4,,NON_FLOOD_ZONE,FUELOIL,,,True,498,INSTALLED,9
10136328,HOUSE,HOUSE,245000,163.0,4,Antwerp,Herselt,Flanders,2230,Sparstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,163,,,,,TO_RENOVATE,1965,4,,,GAS,True,,,,SEMI_EQUIPPED,9
10136329,HOUSE,HOUSE,320000,251.0,3,Flemish Brabant,Tremelo,Flanders,3120,Felix Aertgeertsstraat,,FLANDERS,,,0.0,0.0,0.0,251,,True,True,True,TO_RENOVATE,1958,4,,NON_FLOOD_ZONE,GAS,,,,,INSTALLED,
10136330,APARTMENT,DUPLEX,349000,157.0,3,Walloon Brabant,Nivelles,Wallonie,1400,,,WALLONIE,,,,,,157,,,,,GOOD,,2,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,14
10136332,HOUSE,VILLA,495000,172.0,4,West Flanders,Roeselare Oekene,Flanders,8800,Rosmolenstraat,,FLANDERS,RESIDENTIAL,,524.0,2300.0,0.0,172,,,,,TO_BE_DONE_UP,2007,4,,NON_FLOOD_ZONE,GAS,True,,,,USA_HYPER_EQUIPPED,17
10136333,HOUSE,VILLA,479500,285.0,4,West Flanders,Wevelgem Gullegem,Flanders,8560,Hugo Verriestlaan,,FLANDERS,RESIDENTIAL,,704.0,0.0,0.0,285,,True,True,,JUST_RENOVATED,,4,,NON_FLOOD_ZONE,GAS,True,,,,USA_HYPER_EQUIPPED,19
10136334,HOUSE,VILLA,479000,432.0,4,Hainaut,Anderlues,Wallonie,6150,Rue du Chateau,,WALLONIE,,,0.0,0.0,0.0,432,,True,True,True,AS_NEW,1996,4,,,GAS,True,,,,INSTALLED,27
10136337,HOUSE,VILLA,659000,351.0,7,Antwerp,Pulle,Flanders,2243,Dennenlaan,,FLANDERS,COUNTRY,,0.0,0.0,0.0,351,,True,,,GOOD,1989,4,,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
10136342,APARTMENT,APARTMENT,299000,105.0,2,Brussels,Schaerbeek,Brussels,1030,Avenue Sleeckx,3,BRUSSELS,URBAN,,0.0,0.0,0.0,105,,,,,AS_NEW,,2,,,GAS,,,,,INSTALLED,
10136345,APARTMENT,DUPLEX,339000,135.0,3,Brussels,Berchem-Sainte-Agathe,Brussels,1082,,,BRUSSELS,,,,,,135,,,,,GOOD,1960,2,,,GAS,,,True,200,INSTALLED,
10136347,HOUSE,APARTMENT_BLOCK,435000,,8,East Flanders,Dendermonde,Flanders,9200,Werf,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,TO_RENOVATE,,3,,NON_FLOOD_ZONE,,,,,,,
10136348,HOUSE,HOUSE,350000,157.0,3,Antwerp,Willebroek,Flanders,2830,Appeldonkstraat,,FLANDERS,,,0.0,0.0,0.0,157,,,,,GOOD,1949,3,,NON_FLOOD_ZONE,GAS,True,,,,,
10136353,APARTMENT,APARTMENT,285000,70.0,1,Brussels,Bruxelles,Brussels,1000,Rue des Commercants,4,BRUSSELS,,,0.0,0.0,0.0,70,,,True,,AS_NEW,1930,,,,GAS,True,,,,USA_HYPER_EQUIPPED,
10136354,HOUSE,HOUSE,400000,150.0,3,Flemish Brabant,Leuven,Flanders,3000,Ijzerenpoortstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,150,,,True,,GOOD,1939,2,,,GAS,True,,True,15,,10
10136356,HOUSE,HOUSE,109000,90.0,2,Liège,TILLEUR,Wallonie,4420,Rue Chiff d'Or,,WALLONIE,,,0.0,0.0,0.0,90,,,True,,TO_RENOVATE,,3,,,GAS,,,,,SEMI_EQUIPPED,
10136358,HOUSE,HOUSE,159000,75.0,2,Liège,GRÂCE-HOLLOGNE,Wallonie,4460,des meuniers,,WALLONIE,,,0.0,0.0,0.0,75,,,True,,,,2,,,FUELOIL,,,,,INSTALLED,
10136362,APARTMENT,PENTHOUSE,385000,110.0,2,Liège,Angleur,Wallonie,4031,rue du Centre Spatial,3,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,110,,,,,AS_NEW,2022,4,True,,GAS,True,,,,,
10136366,HOUSE,HOUSE,425000,142.0,3,Walloon Brabant,Nivelles,Wallonie,1400,,,WALLONIE,,,,,,142,,,,,,,2,,,,,,,,,
10136367,APARTMENT,APARTMENT,645000,212.0,3,West Flanders,Kortrijk,Flanders,8500,Grote Markt,3,FLANDERS,URBAN,,0.0,10.0,0.0,212,,,True,,AS_NEW,1948,2,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,19
10136368,HOUSE,HOUSE,585000,278.0,3,Flemish Brabant,Grimbergen,Flanders,1850,Kievitstraat,,FLANDERS,,,0.0,0.0,0.0,278,,,True,True,AS_NEW,1980,4,,,,True,,,,,10
10136370,APARTMENT,APARTMENT,185000,37.0,1,Brussels,Schaerbeek,Brussels,1030,Chaussee de Louvain,,BRUSSELS,URBAN,,0.0,0.0,0.0,37,,,,,AS_NEW,2011,2,True,,GAS,True,,,,USA_HYPER_EQUIPPED,
10136376,HOUSE,VILLA,375000,,5,Hainaut,Jumet,Wallonie,6040,,,WALLONIE,,,,,,,,,True,,AS_NEW,1998,4,,,GAS,True,,,,HYPER_EQUIPPED,
10136377,HOUSE,HOUSE,80000,105.0,3,Hainaut,Anderlues,Wallonie,6150,,,WALLONIE,,,,,,105,,,True,,TO_RENOVATE,,3,,,,,,,,NOT_INSTALLED,
10136378,APARTMENT,APARTMENT,230000,150.0,3,Hainaut,Saint-ghislain,Wallonie,7330,,2,WALLONIE,,,,,,150,,,True,,GOOD,,3,,,GAS,True,,,,HYPER_EQUIPPED,
10136379,HOUSE,MANSION,2800000,550.0,6,Brussels,Ixelles,Brussels,1050,,,BRUSSELS,,,,,,550,7,,True,,,1920,3,,,GAS,True,,,,,
10136380,HOUSE,HOUSE,990000,225.0,4,Brussels,Uccle,Brussels,1180,,,BRUSSELS,,,,,,225,5,,True,,TO_RENOVATE,1925,2,,,,,,True,100,NOT_INSTALLED,13
10136381,HOUSE,APARTMENT_BLOCK,1150000,320.0,5,Brussels,Bruxelles,Brussels,1000,,,BRUSSELS,,,,,,320,,,True,,AS_NEW,1930,2,True,,GAS,True,,,,USA_HYPER_EQUIPPED,
10136382,HOUSE,APARTMENT_BLOCK,3350000,698.0,19,Brussels,Bruxelles,Brussels,1000,,,BRUSSELS,,,,,,698,,True,True,,AS_NEW,1930,3,True,,GAS,True,,,,USA_HYPER_EQUIPPED,
10136383,APARTMENT,APARTMENT,369000,87.0,2,Brussels,Uccle,Brussels,1180,Rue Xavier De Bue,2,BRUSSELS,,,0.0,0.0,0.0,87,,,True,,JUST_RENOVATED,1970,2,True,,GAS,True,,,,USA_HYPER_EQUIPPED,
10136384,HOUSE,APARTMENT_BLOCK,760000,174.0,4,Brussels,Etterbeek,Brussels,1040,Rue de l'Egalite,,BRUSSELS,URBAN,,0.0,0.0,0.0,174,,,,,AS_NEW,,2,,,GAS,True,,,,USA_HYPER_EQUIPPED,13
10136385,HOUSE,VILLA,1100000,270.0,5,Brussels,Uccle,Brussels,1180,Avenue Montjoie,,BRUSSELS,,,0.0,0.0,0.0,270,,,,,TO_RENOVATE,1930,3,,,GAS,True,,True,265,,20
10136386,HOUSE,MANSION,2400000,616.0,8,Antwerp,Antwerpen Berchem,Flanders,2600,,,FLANDERS,,,,,,616,9,True,True,,TO_RENOVATE,1928,2,,NON_FLOOD_ZONE,FUELOIL,,,True,1200,NOT_INSTALLED,
10136393,HOUSE,MIXED_USE_BUILDING,2150000,410.0,,Hainaut,Mons,Wallonie,7000,,,WALLONIE,,,0.0,0.0,0.0,410,,,,,,,4,,,,,,,,,
10136396,HOUSE,HOUSE,74999,92.0,4,Hainaut,Dampremy,Wallonie,6020,,,WALLONIE,,,,,,92,,True,,True,TO_RENOVATE,1950,2,,,GAS,True,,,,NOT_INSTALLED,10
10136397,HOUSE,HOUSE,125000,153.0,3,Hainaut,Roux,Wallonie,6044,,,WALLONIE,,,,,,153,,,True,,TO_RENOVATE,,2,,,GAS,,,True,277,NOT_INSTALLED,12
10136400,HOUSE,VILLA,399000,250.0,4,Hainaut,Mons,Wallonie,7022,Voie Americaine,,WALLONIE,,,0.0,0.0,0.0,250,,True,True,,TO_BE_DONE_UP,1976,4,,,FUELOIL,True,,True,2326,HYPER_EQUIPPED,19
10136405,HOUSE,HOUSE,229500,171.0,3,Liège,SAINT-GEORGES-SUR-MEUSE,Wallonie,4470,Rue du Parc,,WALLONIE,,,0.0,0.0,0.0,171,,,,,GOOD,2003,2,,,GAS,True,,True,305,INSTALLED,
10136406,APARTMENT,APARTMENT,229500,171.0,3,Liège,SAINT-GEORGES-SUR-MEUSE,Wallonie,4470,Rue du Parc,,WALLONIE,,,0.0,0.0,0.0,171,,,,,GOOD,2003,2,,,GAS,True,,True,305,INSTALLED,
10136411,HOUSE,HOUSE,449000,209.0,3,Flemish Brabant,Asse,Flanders,1730,,,FLANDERS,,,,,,209,,True,,True,GOOD,2001,4,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,
10136413,APARTMENT,APARTMENT,230000,78.0,1,Liège,Angleur,Wallonie,4031,rue du Centre Spacial,1,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,78,,,,,AS_NEW,2022,4,True,,GAS,True,,,,,
10136414,HOUSE,HOUSE,360000,,4,Brussels,Watermael-Boitsfort,Brussels,1170,Dries,,BRUSSELS,RESIDENTIAL,,0.0,0.0,0.0,,,,,,,,2,,,GAS,,,True,170,,
10136415,HOUSE,HOUSE,129000,72.0,2,Liège,Seraing,Wallonie,4100,Rue de la Paix,,WALLONIE,ISOLATED,,1900.0,750.0,0.0,72,,True,True,,,,2,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,14
10136416,HOUSE,HOUSE,205000,,3,West Flanders,Tielt,Flanders,8700,Stedemolenstraat,,FLANDERS,,,0.0,0.0,0.0,,,,True,,,1982,2,,NON_FLOOD_ZONE,,,,,,,
10136417,HOUSE,HOUSE,150000,,3,East Flanders,Aalst,Flanders,9300,Felix de Hertstraat,,FLANDERS,URBAN,,500.0,500.0,0.0,,,,True,True,JUST_RENOVATED,,2,,NON_FLOOD_ZONE,,,,,,INSTALLED,
10136418,APARTMENT,APARTMENT,380000,92.0,2,West Flanders,VICHTE,Flanders,8570,Peter Benoitstraat,2,FLANDERS,,,0.0,0.0,0.0,92,,,True,,,2019,2,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10136419,HOUSE,APARTMENT_BLOCK,175000,,7,Hainaut,Houdeng-Goegnies,Wallonie,7110,Rue Léon Duray,,WALLONIE,RESIDENTIAL,,25.0,15.0,20.0,,,,,,JUST_RENOVATED,,2,,,GAS,True,,,,,
10136421,HOUSE,HOUSE,340000,,3,East Flanders,Gent,Flanders,9000,Jozef Van Crombrughestraat,,FLANDERS,RESIDENTIAL,,1000.0,1000.0,100.0,,,True,True,True,AS_NEW,1940,2,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10136422,APARTMENT,APARTMENT,360000,119.0,3,Liège,Angleur,Wallonie,4031,rue du Centre Spatial,2,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,119,,,,,AS_NEW,2022,4,True,,GAS,True,,,,,
10136423,APARTMENT,FLAT_STUDIO,65000,28.0,,Namur,Profondeville,Wallonie,5170,,3,WALLONIE,,,,,,28,3,,,True,GOOD,1972,1,,,FUELOIL,,,True,60000,SEMI_EQUIPPED,6
10136424,HOUSE,HOUSE,420000,180.0,4,Flemish Brabant,Asse,Flanders,1730,Nerviersstraat,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,180,,,,True,AS_NEW,1936,2,,,GAS,True,,True,495,USA_HYPER_EQUIPPED,14
10136426,HOUSE,HOUSE,130000,117.0,3,East Flanders,Sint-Niklaas,Flanders,9100,Driegaaienstraat,,FLANDERS,,,0.0,0.0,0.0,117,,True,,True,,1950,2,,NON_FLOOD_ZONE,,,,,,,
10136432,APARTMENT,APARTMENT,181000,70.0,2,East Flanders,Lierde,Flanders,9570,Dorpstraat,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,70,,,,,AS_NEW,2021,,True,,GAS,,,True,,INSTALLED,
10136433,HOUSE,HOUSE,469750,,3,East Flanders,Aalter,Flanders,9880,Kasteelstraat,,FLANDERS,FITTED_OUT,,0.0,0.0,0.0,,,,,True,AS_NEW,2014,3,,POSSIBLE_FLOOD_ZONE,ELECTRIC,True,,True,200,HYPER_EQUIPPED,
10136434,HOUSE,HOUSE,354000,187.0,3,Limburg,Bocholt,Flanders,3950,Brogelerweg,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,187,,,True,True,GOOD,1961,4,,NON_FLOOD_ZONE,FUELOIL,True,,,,INSTALLED,
10136435,HOUSE,HOUSE,239000,159.0,3,Limburg,Lummen,Flanders,3560,Nachtegaalstraat,,FLANDERS,,,0.0,0.0,0.0,159,,,True,,TO_BE_DONE_UP,1970,3,,NON_FLOOD_ZONE,FUELOIL,,,,,,
10136438,HOUSE,HOUSE,105000,,3,East Flanders,Dendermonde,Flanders,9200,Koning Boudewijnlaan,,FLANDERS,,,0.0,0.0,0.0,,,True,True,,TO_RENOVATE,1972,2,,NON_FLOOD_ZONE,,,,,,,
10136439,HOUSE,HOUSE,220000,,4,West Flanders,Wervik,Flanders,8940,Ten Brielensesteenweg,,FLANDERS,,,0.0,0.0,0.0,,,True,True,,,1968,3,,NON_FLOOD_ZONE,,,,,,,
10136440,HOUSE,HOUSE,350000,,4,Antwerp,Geel,Flanders,2440,Borgeleien,,FLANDERS,,,0.0,0.0,0.0,,,,True,True,,1977,4,,POSSIBLE_FLOOD_ZONE,,,,,,INSTALLED,
10136441,HOUSE,VILLA,595000,154.0,4,West Flanders,Oostkerke,Flanders,8340,Hoekestraat,,FLANDERS,,,0.0,0.0,0.0,154,,,True,,TO_RENOVATE,1967,4,,NON_FLOOD_ZONE,FUELOIL,,,,,,
10136442,HOUSE,VILLA,475000,228.0,4,Hainaut,Mont-sur-Marchienne,Wallonie,6032,,,WALLONIE,URBAN,,0.0,0.0,0.0,228,,True,True,,GOOD,2014,4,,,GAS,True,,True,696,,
10136443,HOUSE,VILLA,395000,207.0,5,Namur,Gembloux,Wallonie,5030,Avenue des Floralies,,WALLONIE,,,0.0,0.0,0.0,207,,,True,,GOOD,,,,,GAS,True,,True,614,INSTALLED,24
10136447,APARTMENT,APARTMENT,274000,,1,Flemish Brabant,Aarschot,Flanders,3200,Leuvensestraat,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
10136448,HOUSE,VILLA,2250000,536.0,4,Hainaut,Ville-Pommeroeul,Wallonie,7322,,,WALLONIE,,,,,,536,,True,True,True,AS_NEW,2017,4,True,,,True,,True,6714,HYPER_EQUIPPED,30
10136450,HOUSE,HOUSE,170000,108.0,2,West Flanders,Oostende,Flanders,8400,Afrikalaan,,FLANDERS,,,0.0,0.0,0.0,108,,True,,True,,1993,2,,NON_FLOOD_ZONE,ELECTRIC,True,,,,,
10136451,HOUSE,HOUSE,295000,,3,West Flanders,Veurne,Flanders,8630,Georges Bouillartlaan,,FLANDERS,,,0.0,0.0,0.0,,,True,,,,,4,,NON_FLOOD_ZONE,,,,,,INSTALLED,
10136455,HOUSE,VILLA,599000,215.0,4,Walloon Brabant,Villers-la-Ville,Wallonie,1495,Rue De L'escavée,,WALLONIE,COUNTRY,,0.0,0.0,0.0,215,,True,,,AS_NEW,2011,4,,NON_FLOOD_ZONE,,,,True,500,HYPER_EQUIPPED,
10136461,APARTMENT,APARTMENT,215000,110.0,3,Walloon Brabant,Tubize,Wallonie,1480,,1,WALLONIE,,,,,,110,,,True,,,,2,,,,True,,,,INSTALLED,
10136465,HOUSE,CASTLE,1750000,750.0,6,Hainaut,Mons,Wallonie,7000,,,WALLONIE,,,,,,750,,True,True,,GOOD,1920,4,,,FUELOIL,,,True,87000,INSTALLED,
10136466,HOUSE,VILLA,725000,274.0,5,Flemish Brabant,Overijse,Flanders,3090,,,FLANDERS,,,,,,274,,,,,TO_BE_DONE_UP,1972,4,,NON_FLOOD_ZONE,GAS,True,,True,580,HYPER_EQUIPPED,10
10136467,APARTMENT,APARTMENT,350000,192.0,1,West Flanders,Ardooie,Flanders,8850,Onze-Lieve-Vrouwstraat,1,FLANDERS,,,0.0,0.0,0.0,192,,,,True,,2012,,,NON_FLOOD_ZONE,,,,,,,
10136469,HOUSE,HOUSE,399000,205.0,4,Antwerp,Nijlen,Flanders,2560,Kapellebaan,,FLANDERS,,,0.0,0.0,0.0,205,,True,True,,,1956,3,,,GAS,True,,,,HYPER_EQUIPPED,19
10136471,APARTMENT,APARTMENT,247500,74.0,2,Antwerp,Antwerp,Flanders,2018,Bestormingstraat,3,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,74,,,,,AS_NEW,,2,,,GAS,True,,,,USA_HYPER_EQUIPPED,
10136472,HOUSE,VILLA,665000,280.0,5,Namur,Saint-Marc,Wallonie,5003,Su l'Tîdge,,WALLONIE,,,0.0,0.0,0.0,280,,,True,,GOOD,,,,,FUELOIL,True,,True,,INSTALLED,32
10136475,HOUSE,HOUSE,519000,222.0,4,West Flanders,Oostende,Flanders,8400,Bakboordstraat,,FLANDERS,,,0.0,0.0,0.0,222,,,,,GOOD,,,,,FUELOIL,,,,,HYPER_EQUIPPED,
10136476,HOUSE,HOUSE,369000,223.0,5,West Flanders,Gistel,Flanders,8470,IJzerwegstraat,,FLANDERS,,,0.0,0.0,0.0,223,,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,True,,INSTALLED,
10136477,APARTMENT,APARTMENT,369000,92.0,2,West Flanders,Wenduine,Flanders,8420,De Smet de Naeyerlaan,7,FLANDERS,,,0.0,0.0,0.0,92,,,True,,GOOD,,,True,NON_FLOOD_ZONE,ELECTRIC,True,,,,INSTALLED,
10136481,HOUSE,HOUSE,520000,230.0,6,Brussels,Evere,Brussels,1140,Chaussée de Haecht,,BRUSSELS,,,0.0,0.0,0.0,230,,,True,True,,1930,2,,NON_FLOOD_ZONE,GAS,True,,True,250,,20
10136482,APARTMENT,APARTMENT,249000,85.0,2,Brussels,MOLENBEEK-SAINT-JEAN,Brussels,1080,,2,BRUSSELS,,,,,,85,,,True,,,1965,2,True,,GAS,True,,,,INSTALLED,
10136483,HOUSE,HOUSE,110000,,1,Antwerp,Balen,Flanders,2490,Kolfstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,GOOD,1953,4,,NON_FLOOD_ZONE,,,,,,INSTALLED,
10136486,HOUSE,HOUSE,309000,,2,Namur,Sambreville,Wallonie,5060,Rue Du Palton,,WALLONIE,COUNTRY,,0.0,0.0,0.0,,7,True,,True,AS_NEW,2018,3,,,GAS,True,,True,1,INSTALLED,
10136489,HOUSE,HOUSE,115000,93.0,2,Hainaut,Fleurus Heppignies,Wallonie,6220,,,WALLONIE,,,,,,93,,True,True,,TO_BE_DONE_UP,,3,,,,True,,True,270,NOT_INSTALLED,10
10136493,HOUSE,HOUSE,388000,176.0,4,Antwerp,Poppel,Flanders,2382,Tilburgseweg,,FLANDERS,,,0.0,0.0,0.0,176,,True,,,AS_NEW,,,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,15
10136495,HOUSE,HOUSE,380000,233.0,6,West Flanders,Oostende,Flanders,8400,Zeelaan,,FLANDERS,,,0.0,0.0,0.0,233,,,,,GOOD,,,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,20
10136496,APARTMENT,APARTMENT,245000,86.0,2,West Flanders,Oostende,Flanders,8400,Koningsstraat,4,FLANDERS,,,0.0,0.0,0.0,86,,,,,GOOD,,,True,,GAS,True,,,,INSTALLED,
10136497,HOUSE,HOUSE,380000,233.0,6,West Flanders,Oostende,Flanders,8400,Zeelaan,,FLANDERS,,,0.0,0.0,0.0,233,,,,,GOOD,,,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,20
