,id,type,average_price,province
18239,10050545,apartment group,490577.5,West-Vlaanderen
18240,9158401,apartment group,529500.0,West-Vlaanderen
18241,10057695,apartment group,540000.0,West-Vlaanderen
18242,8780667,apartment group,424000.0,West-Vlaanderen
18243,10088981,apartment group,457000.0,West-Vlaanderen
18244,9819398,apartment group,489950.0,West-Vlaanderen
18245,10042816,apartment group,533650.0,West-Vlaanderen
18246,9318678,apartment group,522500.0,West-Vlaanderen
18247,10083555,apartment group,533650.0,West-Vlaanderen
18248,9704603,apartment group,533650.0,West-Vlaanderen
18249,9218935,apartment group,527500.0,West-Vlaanderen
18250,10052032,apartment group,662500.0,West-Vlaanderen
18251,8468956,apartment group,581600.0,West-Vlaanderen
18252,9048108,apartment group,555000.0,West-Vlaanderen
18254,9864433,apartment group,1800000.0,Antwerpen
18255,10155332,house,95000,Antwerpen
18256,10028000,apartment group,3470000.0,Antwerpen
18257,9067185,apartment group,745000.0,Antwerpen
18258,10155352,house,110000,Antwerpen
18259,10108603,apartment group,770000.0,Antwerpen
18260,10155368,house,129000,Antwerpen
18261,10155389,house,160000,Antwerpen
18262,10156598,house,199000,Antwerpen
18263,10155238,house,175000,Antwerpen
18264,10155342,house,165000,Antwerpen
18265,10155394,house,135000,Antwerpen
18266,10155399,house,199000,Antwerpen
18267,10155338,house,220000,Antwerpen
18268,10155339,house,215000,Antwerpen
18269,10155382,house,230000,Antwerpen
18270,10155165,house,240000,Antwerpen
18271,10155346,house,219000,Antwerpen
18272,10156301,house,240000,Antwerpen
18273,10155314,house,265000,Antwerpen
18274,10154557,house,249000,Antwerpen
18275,10155387,house,265000,Antwerpen
18276,10155903,house,245000,Antwerpen
18277,10154376,house,295000,Antwerpen
18278,10155386,house,275000,Antwerpen
18279,10155356,house,315000,Antwerpen
18280,10155357,house,357000,Antwerpen
18281,10155337,house,345000,Antwerpen
18282,10154752,house,369000,Antwerpen
18283,10155381,house,359000,Antwerpen
18285,10154836,house,375000,Antwerpen
18286,10156653,house,395000,Antwerpen
18287,10155396,house,398000,Antwerpen
18288,10155920,house,415000,Antwerpen
18289,10155907,house,400000,Antwerpen
18290,10156030,house,370000,Antwerpen
18291,10154626,house,669000,Antwerpen
18292,10155397,house,690000,Antwerpen
18293,10155311,house,495000,Antwerpen
18294,10155839,house,795000,Antwerpen
18295,10155347,house,720000,Antwerpen
18296,10155784,house,795000,Antwerpen
18297,10067767,house,1575000,Antwerpen
18298,10138471,house,820000,Antwerpen
18299,10161000,apartment,280000,Antwerpen
18300,10154409,house,3500000,Antwerpen
18301,10155398,house,850000,Antwerpen
18302,10160086,apartment,112760,Antwerpen
18303,10159908,house,220000,Antwerpen
18304,10160275,apartment,650000,Antwerpen
18305,10081094,house,220000,Antwerpen
18306,10161099,house,169000,Antwerpen
18307,10159961,house,289000,Antwerpen
18308,10160547,house,589000,Antwerpen
18309,10160574,house,685000,Antwerpen
18310,10160564,house,845000,Antwerpen
18311,10160096,house,850000,Antwerpen
18312,10161037,house,2850000,Antwerpen
18313,10146115,apartment,199000,Antwerpen
18314,10112663,apartment,229000,Antwerpen
18316,9975020,house,1249000,Luik
18317,10162881,apartment,195000,Luik
18318,10162595,apartment,147000,Luik
18319,10163677,house,255000,Luik
18320,10163548,house,335000,Luik
18321,10163395,house,350000,Luik
18322,10162580,apartment,229000,Luik
18323,10162811,apartment,299000,Luik
18324,10149009,apartment,368000,Luik
18325,10162469,apartment,399000,Luik
18326,10162411,apartment,425000,Luik
18327,10161894,apartment,895000,Luik
18328,10136853,house,210000,Luik
18329,10136141,house,140000,Luik
18330,10136061,house,219000,Luik
18331,10136880,house,355000,Luik
18332,10162176,apartment,299000,Luik
18333,10136022,house,479000,Luik
18334,10137189,house,429000,Luik
18335,10148252,apartment,155000,Luik
18336,10137811,house,1195000,Luik
18337,10135986,house,1850000,Luik
18338,10147642,apartment,169000,Luik
18339,10147436,apartment,175000,Luik
18340,10147464,apartment,299500,Luik
18341,10147927,apartment,1495000,Luik
18342,10142022,house,1450000,Luik
18343,10142482,house,299000,Luik
18344,10140716,house,599000,Luik
18345,9619918,apartment,55000,Luik
18347,10117659,apartment,125000,West-Vlaanderen
18348,8739337,apartment,112000,West-Vlaanderen
18349,9932861,apartment,99000,West-Vlaanderen
18350,10008020,apartment,120000,West-Vlaanderen
18351,10011543,apartment,79000,West-Vlaanderen
18352,10056552,apartment,90000,West-Vlaanderen
18353,10026435,apartment,129000,West-Vlaanderen
18354,10130201,apartment,130000,West-Vlaanderen
18355,10071291,apartment,130000,West-Vlaanderen
18356,10044675,apartment,135000,West-Vlaanderen
18357,9882650,apartment,145000,West-Vlaanderen
18358,10026106,apartment,139000,West-Vlaanderen
18359,10118313,apartment,150000,West-Vlaanderen
18360,10096741,apartment,155000,West-Vlaanderen
18361,9858314,apartment,155000,West-Vlaanderen
18362,10114366,apartment,175000,West-Vlaanderen
18363,9626730,apartment,159000,West-Vlaanderen
18364,9719643,apartment,160000,West-Vlaanderen
18365,9891701,apartment,189000,West-Vlaanderen
18366,9946443,apartment,180000,West-Vlaanderen
18367,9878158,apartment,177000,West-Vlaanderen
18368,10131866,apartment,185000,West-Vlaanderen
18369,10131865,apartment,185000,West-Vlaanderen
18370,9958345,apartment,181900,West-Vlaanderen
18371,10132776,apartment,199000,West-Vlaanderen
18372,10120822,apartment,195000,West-Vlaanderen
18373,9924343,apartment,198000,West-Vlaanderen
18374,10135664,apartment,198500,West-Vlaanderen
18375,10099281,apartment,199000,West-Vlaanderen
18376,10020581,apartment,199000,West-Vlaanderen
18378,10082473,apartment,205000,Antwerpen
18379,10033893,apartment,200000,Antwerpen
18380,9703299,apartment,207000,Antwerpen
18381,10107390,apartment,208000,Antwerpen
18382,10073749,apartment,199750,Antwerpen
18383,10032309,apartment,199750,Antwerpen
18384,9921158,apartment,210000,Antwerpen
18385,9872951,apartment,220000,Antwerpen
18386,10125656,apartment,225000,Antwerpen
18387,10055144,apartment,225000,Antwerpen
18388,10051972,apartment,229000,Antwerpen
18389,10128045,apartment,229000,Antwerpen
18390,9557504,apartment,229900,Antwerpen
18391,10085452,apartment,230000,Antwerpen
18392,10096522,apartment,235000,Antwerpen
18393,9965432,apartment,235000,Antwerpen
18394,9907505,apartment,236000,Antwerpen
18395,9672857,apartment,235000,Antwerpen
18396,8814751,apartment,237500,Antwerpen
18397,10044978,apartment,248000,Antwerpen
18398,9986017,apartment,245000,Antwerpen
18399,8585646,apartment,237500,Antwerpen
18400,10114614,apartment,249000,Antwerpen
18401,10107264,apartment,249000,Antwerpen
18402,9585182,apartment,250000,Antwerpen
18403,10071481,apartment,249000,Antwerpen
18404,10020290,apartment,259000,Antwerpen
18405,10128405,apartment,258000,Antwerpen
18406,10082890,apartment,269000,Antwerpen
18407,9819158,apartment,259000,Antwerpen
18409,9998498,apartment,275000,VlaamsBrabant
18410,8814750,apartment,269000,VlaamsBrabant
18411,8067494,apartment,269000,VlaamsBrabant
18412,10104754,apartment,275000,VlaamsBrabant
18413,10066691,apartment,270000,VlaamsBrabant
18414,9967295,apartment,275000,VlaamsBrabant
18415,9937618,apartment,280000,VlaamsBrabant
18416,9669072,apartment,279000,VlaamsBrabant
18417,10103874,apartment,285000,VlaamsBrabant
18418,10118606,apartment,285000,VlaamsBrabant
18419,10077428,apartment,288500,VlaamsBrabant
18420,10106593,apartment,289000,VlaamsBrabant
18421,10058229,apartment,290000,VlaamsBrabant
18422,10116148,apartment,298000,VlaamsBrabant
18423,10049009,apartment,310000,VlaamsBrabant
18424,10031398,apartment,290000,VlaamsBrabant
18425,9944787,apartment,297000,VlaamsBrabant
18426,9674630,apartment,309000,VlaamsBrabant
18427,9935995,apartment,319000,VlaamsBrabant
18428,10087963,apartment,325000,VlaamsBrabant
18429,9933817,apartment,329000,VlaamsBrabant
18430,10029455,apartment,345000,VlaamsBrabant
18431,10092469,apartment,330000,VlaamsBrabant
18432,10128032,apartment,349000,VlaamsBrabant
18433,10012696,apartment,330000,VlaamsBrabant
18434,10114348,apartment,395000,VlaamsBrabant
18435,9848117,apartment,349000,VlaamsBrabant
18436,10083476,apartment,395000,VlaamsBrabant
18437,10131237,apartment,419000,VlaamsBrabant
18438,10125546,apartment,424600,VlaamsBrabant
18440,10083509,apartment,425000,West-Vlaanderen
18441,10009016,apartment,449000,West-Vlaanderen
18442,9956378,apartment,450000,West-Vlaanderen
18443,10130830,apartment,425000,West-Vlaanderen
18444,9984361,apartment,425000,West-Vlaanderen
18445,9980800,apartment,468000,West-Vlaanderen
18446,10090106,apartment,535000,West-Vlaanderen
18447,10039189,apartment,480000,West-Vlaanderen
18448,10085863,apartment,490000,West-Vlaanderen
18449,10088786,apartment,575000,West-Vlaanderen
18450,9309581,apartment,490000,West-Vlaanderen
18451,10056676,apartment,562000,West-Vlaanderen
18452,10124074,apartment,595000,West-Vlaanderen
18453,8549833,apartment,584750,West-Vlaanderen
18454,9230546,apartment,591000,West-Vlaanderen
18455,9768980,apartment,595000,West-Vlaanderen
18456,9965964,apartment,620000,West-Vlaanderen
18457,10077984,apartment,599000,West-Vlaanderen
18458,10042473,apartment,650000,West-Vlaanderen
18459,10042471,apartment,650000,West-Vlaanderen
18460,9978830,apartment,745000,West-Vlaanderen
18461,9464027,apartment,661000,West-Vlaanderen
18462,9924891,apartment,700000,West-Vlaanderen
18463,10060537,apartment,875000,West-Vlaanderen
18464,10126021,apartment,745000,West-Vlaanderen
18465,10093596,apartment,799000,West-Vlaanderen
18466,10109682,apartment,995000,West-Vlaanderen
18467,10002956,apartment,895000,West-Vlaanderen
18468,9753747,apartment,1980000,West-Vlaanderen
18469,10154734,apartment,359000,West-Vlaanderen
18471,10145261,house,265000,Oost-Vlaanderen
18472,10145140,house,645000,Oost-Vlaanderen
18473,10145813,house,498000,Oost-Vlaanderen
18474,10145996,house,425000,Oost-Vlaanderen
18475,10146100,house,745000,Oost-Vlaanderen
18476,10146083,house,845000,Oost-Vlaanderen
18477,10146082,house,845000,Oost-Vlaanderen
18478,9398364,house group,220765.39,Oost-Vlaanderen
18479,9776108,house group,241767.795,Oost-Vlaanderen
18480,8216133,house group,181552.55,Oost-Vlaanderen
18481,10053984,house group,233990.48,Oost-Vlaanderen
18482,10076859,house group,209100.0,Oost-Vlaanderen
18483,8901127,house group,149000.0,Oost-Vlaanderen
18484,9847957,house group,288824.41000000003,Oost-Vlaanderen
18485,9741189,house group,251878.37,Oost-Vlaanderen
18486,8885989,house group,192390.5,Oost-Vlaanderen
18487,9824003,house group,255340.65,Oost-Vlaanderen
18488,9136527,house group,236500.0,Oost-Vlaanderen
18489,8634207,house group,275000.0,Oost-Vlaanderen
18490,10008126,house group,242500.0,Oost-Vlaanderen
18491,9557244,house group,275500.0,Oost-Vlaanderen
18492,9852701,house group,267500.0,Oost-Vlaanderen
18493,10070241,house group,280000.0,Oost-Vlaanderen
18494,9669780,house group,271626.0,Oost-Vlaanderen
18495,9813092,house group,273050.0,Oost-Vlaanderen
18496,9736776,house group,312500.0,Oost-Vlaanderen
18497,10078767,house group,292000.0,Oost-Vlaanderen
18498,9669779,house group,276973.5,Oost-Vlaanderen
18499,10087636,house group,292000.0,Oost-Vlaanderen
18500,9335897,house group,288500.0,Oost-Vlaanderen
18502,9688665,house group,325000.0,Antwerpen
18503,9875711,house group,330700.0,Antwerpen
18504,9875712,house group,330700.0,Antwerpen
18505,9715536,house group,321900.0,Antwerpen
18506,9767915,house group,348500.0,Antwerpen
18507,9717176,house group,322400.0,Antwerpen
18508,9833861,house group,357596.0,Antwerpen
18509,9928517,house group,360000.0,Antwerpen
18510,9155433,house group,339000.0,Antwerpen
18511,9713191,house group,346900.0,Antwerpen
18512,9968005,house group,366750.0,Antwerpen
18513,10002607,house group,357160.0,Antwerpen
18514,8893750,house group,369135.0,Antwerpen
18515,9660166,house group,375975.0,Antwerpen
18516,9635832,house group,385500.0,Antwerpen
18517,9463860,house group,411750.0,Antwerpen
18518,10068559,house group,427125.0,Antwerpen
18519,10030231,house group,380000.0,Antwerpen
18520,9929368,house group,406775.0,Antwerpen
18521,9920702,house group,437004.27,Antwerpen
18522,10014220,house group,437500.0,Antwerpen
18523,9812909,house group,465000.0,Antwerpen
18524,10127170,house group,435000.0,Antwerpen
18525,10068530,house group,498000.0,Antwerpen
18526,9787230,house group,583600.0,Antwerpen
18527,10085546,house group,579500.0,Antwerpen
18528,10162924,house,468000,Antwerpen
18529,10141046,apartment,230750,Antwerpen
18530,10153149,apartment,174900,Antwerpen
18531,9656630,house group,640000.0,Antwerpen
18533,10141050,apartment,330750,Brussel
18534,10140792,apartment,260000,Brussel
18535,10140793,apartment,260000,Brussel
18536,10140791,apartment,260000,Brussel
18537,10140790,apartment,260000,Brussel
18538,10140928,apartment,363250,Brussel
18539,10137397,house,342500,Brussel
18540,10138182,apartment,329000,Brussel
18541,10139863,apartment,279000,Brussel
18542,10154127,house,149000,Brussel
18543,10140034,apartment,559000,Brussel
18544,10138522,apartment,335000,Brussel
18545,10154281,house,169000,Brussel
18546,10153252,house,219000,Brussel
18547,10153473,house,165000,Brussel
18548,10152751,house,375000,Brussel
18549,10153526,house,219000,Brussel
18550,10152750,house,245000,Brussel
18551,10151656,house,599000,Brussel
18552,10151853,house,1049000,Brussel
18553,10151445,house,439000,Brussel
18554,10151658,house,2100000,Brussel
18555,10152730,house,1680000,Brussel
18556,10046741,apartment,99500,Brussel
18557,10096428,apartment,135000,Brussel
18558,10159213,apartment,115000,Brussel
18559,10157779,apartment,649000,Brussel
18560,10157187,apartment,180000,Brussel
18561,10159397,apartment,479000,Brussel
18562,10157278,apartment,264900,Brussel
18564,10159090,apartment,660000,Namen
18565,10157214,house,225000,Namen
18566,10158366,house,329000,Namen
18567,10157203,house,175000,Namen
18568,10159567,house,175000,Namen
18569,10159061,house,215000,Namen
18570,10100514,house,335000,Namen
18571,10127857,house,520000,Namen
18572,10159600,house,459000,Namen
18573,10158612,house,485000,Namen
18574,10159062,house,349000,Namen
18575,10158972,house,425000,Namen
18576,10157967,house,375000,Namen
18577,10144465,apartment,475000,Namen
18578,9933179,house,520000,Namen
18579,10105305,apartment,495000,Namen
18580,10157763,house,525000,Namen
18581,10163711,apartment,288000,Namen
18582,10163712,apartment,279000,Namen
18583,10163719,apartment,295000,Namen
18584,10163021,apartment,425010,Namen
18585,10161460,apartment,247000,Namen
18586,10163709,apartment,428000,Namen
18587,10161265,house,360000,Namen
18588,10163718,apartment,435000,Namen
18589,10044183,house,25000,Namen
18590,9805867,house,40000,Namen
18591,10123582,house,99500,Namen
18592,10123639,house,99500,Namen
18593,9728134,house,99000,Namen
18595,10103549,house,99900,Henegouwen
18596,10118477,house,120000,Henegouwen
18597,9820833,house,149000,Henegouwen
18598,10128208,house,143000,Henegouwen
18599,10070652,house,130000,Henegouwen
18600,9958033,house,109000,Henegouwen
18601,10091395,house,149500,Henegouwen
18602,10129517,house,159000,Henegouwen
18603,10088776,house,159500,Henegouwen
18604,9879006,house,165000,Henegouwen
18605,9388126,house,169000,Henegouwen
18606,10096353,house,165000,Henegouwen
18607,10086431,house,177000,Henegouwen
18608,9929488,house,175000,Henegouwen
18609,10005283,house,169000,Henegouwen
18610,10045133,house,175000,Henegouwen
18611,10020642,house,179000,Henegouwen
18612,10120979,house,179500,Henegouwen
18613,10115578,house,180000,Henegouwen
18614,9125210,house,179000,Henegouwen
18615,10104883,house,185000,Henegouwen
18616,9990905,house,185000,Henegouwen
18617,10019706,house,179000,Henegouwen
18618,9984906,house,185000,Henegouwen
18619,9991054,house,189000,Henegouwen
18620,10096425,house,189000,Henegouwen
18621,10017813,house,190000,Henegouwen
18622,10051433,house,189500,Henegouwen
18623,10064850,house,189000,Henegouwen
18624,10100671,house,190000,Henegouwen
18626,10092158,house,195000,Oost-Vlaanderen
18627,9971544,house,199000,Oost-Vlaanderen
18628,10113860,house,199000,Oost-Vlaanderen
18629,10125282,house,199000,Oost-Vlaanderen
18630,10078258,house,199000,Oost-Vlaanderen
18631,10105775,house,199000,Oost-Vlaanderen
18632,10032379,house,200000,Oost-Vlaanderen
18633,10036034,house,205000,Oost-Vlaanderen
18634,10129786,house,209000,Oost-Vlaanderen
18635,10092569,house,200000,Oost-Vlaanderen
18636,10029350,house,210000,Oost-Vlaanderen
18637,9635505,house,210000,Oost-Vlaanderen
18638,10135559,house,219000,Oost-Vlaanderen
18639,10023257,house,219900,Oost-Vlaanderen
18640,10005039,house,220000,Oost-Vlaanderen
18641,10070265,house,220000,Oost-Vlaanderen
18642,10025361,house,220000,Oost-Vlaanderen
18643,10020176,house,219000,Oost-Vlaanderen
18644,10068324,house,224000,Oost-Vlaanderen
18645,9995708,house,225000,Oost-Vlaanderen
18646,9999379,house,229000,Oost-Vlaanderen
18647,9791535,house,225000,Oost-Vlaanderen
18648,10126025,house,229000,Oost-Vlaanderen
18649,10132760,house,230000,Oost-Vlaanderen
18650,10132143,house,230000,Oost-Vlaanderen
18651,9993329,house,239000,Oost-Vlaanderen
18652,10096535,house,239000,Oost-Vlaanderen
18653,10083977,house,239000,Oost-Vlaanderen
18654,10048859,house,239000,Oost-Vlaanderen
18655,10096258,house,239000,Oost-Vlaanderen
18657,10091397,house,239500,Antwerpen
18658,10090140,house,249000,Antwerpen
18659,10063287,house,248000,Antwerpen
18660,10047012,house,245000,Antwerpen
18661,9447553,house,240000,Antwerpen
18662,10132199,house,249000,Antwerpen
18663,9927407,house,249000,Antwerpen
18664,9869523,house,249000,Antwerpen
18665,10113897,house,249000,Antwerpen
18666,10006623,house,249000,Antwerpen
18667,10110006,house,249000,Antwerpen
18668,10126624,house,249000,Antwerpen
18669,10063302,house,249999,Antwerpen
18670,9057725,house,249999,Antwerpen
18671,9872418,house,249500,Antwerpen
18672,9825374,house,250000,Antwerpen
18673,9881870,house,250000,Antwerpen
18674,9511661,house,250000,Antwerpen
18675,10004897,house,259000,Antwerpen
18676,10041573,house,275000,Antwerpen
18677,10056260,house,257000,Antwerpen
18678,10062388,house,269000,Antwerpen
18679,10060405,house,269000,Antwerpen
18680,10096466,house,269000,Antwerpen
18681,10067654,house,275000,Antwerpen
18682,10017435,house,279000,Antwerpen
18683,10133920,house,275000,Antwerpen
18684,10036010,house,279000,Antwerpen
18685,10100918,house,279000,Antwerpen
18686,9988163,house,279000,Antwerpen
18688,10107488,house,280000,Luxemburg
18689,10127576,house,279000,Luxemburg
18690,10132779,house,285000,Luxemburg
18691,10133373,house,289000,Luxemburg
18692,9960486,house,285000,Luxemburg
18693,10055468,house,289000,Luxemburg
18694,10129902,house,289000,Luxemburg
18695,10069297,house,289500,Luxemburg
18696,10034336,house,290000,Luxemburg
18697,9788567,house,295000,Luxemburg
18698,10135266,house,295000,Luxemburg
18699,9871004,house,295000,Luxemburg
18700,10118828,house,295000,Luxemburg
18701,10094297,house,295000,Luxemburg
18702,10112196,house,295000,Luxemburg
18703,10111360,house,299000,Luxemburg
18704,10077955,house,299000,Luxemburg
18705,10068693,house,299000,Luxemburg
18706,9902624,house,308000,Luxemburg
18707,10077432,house,310000,Luxemburg
18708,10048471,house,315000,Luxemburg
18709,10077431,house,310000,Luxemburg
18710,10100864,house,315000,Luxemburg
18711,10096176,house,315000,Luxemburg
18712,10094449,house,315000,Luxemburg
18713,10134376,house,319000,Luxemburg
18714,10112607,house,319000,Luxemburg
18715,9750615,house,320000,Luxemburg
18716,10091775,house,319500,Luxemburg
18717,10110320,house,319000,Luxemburg
18719,10002535,house,325000,Antwerpen
18720,9432790,house,330000,Antwerpen
18721,10133328,house,325000,Antwerpen
18722,10029574,house,330000,Antwerpen
18723,9901282,house,329000,Antwerpen
18724,10005634,house,320000,Antwerpen
18725,10108587,house,335000,Antwerpen
18726,9917996,house,335000,Antwerpen
18727,9631748,house,335000,Antwerpen
18728,10105316,house,339000,Antwerpen
18729,10002781,house,339000,Antwerpen
18730,10118393,house,335000,Antwerpen
18731,10077776,house,339000,Antwerpen
18732,10057499,house,340000,Antwerpen
18733,10092839,house,342000,Antwerpen
18734,9668689,house,345000,Antwerpen
18735,10073888,house,345000,Antwerpen
18736,10134441,house,345000,Antwerpen
18737,9976018,house,349000,Antwerpen
18738,10105791,house,349000,Antwerpen
18739,9644469,house,349000,Antwerpen
18740,10094319,house,349000,Antwerpen
18741,10018963,house,350000,Antwerpen
18742,9962974,house,350000,Antwerpen
18743,10004698,house,349500,Antwerpen
18744,9936886,house,350000,Antwerpen
18745,10020000,house,350000,Antwerpen
18746,10090181,house,350000,Antwerpen
18747,10078818,house,355000,Antwerpen
18748,10131230,house,359000,Antwerpen
18750,9976017,house,369000,Antwerpen
18751,10018499,house,360000,Antwerpen
18752,10132761,house,360000,Antwerpen
18753,9919938,house,369000,Antwerpen
18754,9999317,house,369000,Antwerpen
18755,9990228,house,360000,Antwerpen
18756,10123525,house,379000,Antwerpen
18757,10111502,house,375000,Antwerpen
18758,10073317,house,369000,Antwerpen
18759,10119409,house,375000,Antwerpen
18760,10032654,house,375000,Antwerpen
18761,10091715,house,375000,Antwerpen
18762,10097179,house,380000,Antwerpen
18763,10135583,house,384000,Antwerpen
18764,10087932,house,385000,Antwerpen
18765,10063681,house,385000,Antwerpen
18766,10117407,house,385000,Antwerpen
18767,10100446,house,380000,Antwerpen
18768,10103708,house,385000,Antwerpen
18769,9680726,house,390000,Antwerpen
18770,10085313,house,385000,Antwerpen
18771,9632962,house,395000,Antwerpen
18772,10119621,house,389000,Antwerpen
18773,10015080,house,395000,Antwerpen
18774,10050434,house,395000,Antwerpen
18775,10112688,house,395000,Antwerpen
18776,10080408,house,398000,Antwerpen
18777,10112496,house,398000,Antwerpen
18778,10108968,house,398000,Antwerpen
18779,10134769,house,399000,Antwerpen
18781,9984927,house,399000,Antwerpen
18782,10123250,house,414500,Antwerpen
18783,9995784,house,405000,Antwerpen
18784,10109542,house,410000,Antwerpen
18785,10125963,house,399000,Antwerpen
18786,10127869,house,409000,Antwerpen
18787,9921969,house,415000,Antwerpen
18788,10083397,house,415000,Antwerpen
18789,10083398,house,415000,Antwerpen
18790,10092671,house,420000,Antwerpen
18791,9825280,house,415000,Antwerpen
18792,10089780,house,420000,Antwerpen
18793,10119619,house,424900,Antwerpen
18794,10061155,house,425000,Antwerpen
18795,10024504,house,425000,Antwerpen
18796,10091353,house,430000,Antwerpen
18797,9866361,house,425000,Antwerpen
18798,10056848,house,425000,Antwerpen
18799,9994882,house,430000,Antwerpen
18800,10091534,house,430000,Antwerpen
18801,9796722,house,430000,Antwerpen
18802,10127414,house,440000,Antwerpen
18803,9966366,house,450000,Antwerpen
18804,10087777,house,435000,Antwerpen
18805,9918027,house,445000,Antwerpen
18806,10105623,house,450000,Antwerpen
18807,9979491,house,450000,Antwerpen
18808,10038286,house,450000,Antwerpen
18809,10036579,house,450000,Antwerpen
18810,10105101,house,450000,Antwerpen
18812,10128726,house,455000,Brussel
18813,9918584,house,450000,Brussel
18814,9915805,house,455000,Brussel
18815,10062000,house,450000,Brussel
18816,9510433,house,450000,Brussel
18817,10010173,house,459000,Brussel
18818,9742838,house,460000,Brussel
18819,10098184,house,460000,Brussel
18820,9744704,house,465000,Brussel
18821,9447983,house,460000,Brussel
18822,9940591,house,460000,Brussel
18823,9447982,house,460000,Brussel
18824,10092714,house,465000,Brussel
18825,10104015,house,469000,Brussel
18826,10060504,house,465000,Brussel
18827,10091689,house,465000,Brussel
18828,10094106,house,475000,Brussel
18829,10085638,house,485000,Brussel
18830,10007110,house,485000,Brussel
18831,9984863,house,485000,Brussel
18832,9906178,house,495000,Brussel
18833,10093625,house,495000,Brussel
18834,10081854,house,495000,Brussel
18835,10032386,house,495000,Brussel
18836,10092480,house,495000,Brussel
18837,10125994,house,499000,Brussel
18838,10121093,house,499000,Brussel
18839,10128474,house,499000,Brussel
18840,9991327,house,509000,Brussel
18841,10029498,house,499000,Brussel
18843,9890269,house,525000,Henegouwen
18844,9979276,house,525000,Henegouwen
18845,10071036,house,519000,Henegouwen
18846,9739176,house,515000,Henegouwen
18847,10092851,house,519000,Henegouwen
18848,10132624,house,519000,Henegouwen
18849,9979278,house,525000,Henegouwen
18850,10135477,house,525000,Henegouwen
18851,10135475,house,525000,Henegouwen
18852,10135474,house,525000,Henegouwen
18853,10091270,house,535000,Henegouwen
18854,10135476,house,525000,Henegouwen
18855,10064265,house,539000,Henegouwen
18856,9988833,house,549000,Henegouwen
18857,10120028,house,549000,Henegouwen
18858,9983119,house,549000,Henegouwen
18859,10042884,house,549000,Henegouwen
18860,9961334,house,565000,Henegouwen
18861,10128691,house,549000,Henegouwen
18862,9957585,house,550000,Henegouwen
18863,10127555,house,565000,Henegouwen
18864,10047136,house,567800,Henegouwen
18865,10104475,house,570000,Henegouwen
18866,10104472,house,570000,Henegouwen
18867,10133952,house,575000,Henegouwen
18868,10132098,house,575000,Henegouwen
18869,10096000,house,579000,Henegouwen
18870,10059241,house,575000,Henegouwen
18871,9854047,house,585000,Henegouwen
18872,9624679,house,579000,Henegouwen
18874,10119782,house,590000,Brussel
18875,10126720,house,589000,Brussel
18876,10040619,house,595000,Brussel
18877,10011955,house,589000,Brussel
18878,10118350,house,595000,Brussel
18879,9882394,house,589000,Brussel
18880,10046489,house,599000,Brussel
18881,9958358,house,599000,Brussel
18882,10055991,house,599000,Brussel
18883,10048734,house,615000,Brussel
18884,10133123,house,600000,Brussel
18885,10070455,house,599000,Brussel
18886,10085904,house,619000,Brussel
18887,10080199,house,630000,Brussel
18888,10065217,house,649000,Brussel
18889,9973210,house,645000,Brussel
18890,10083486,house,635000,Brussel
18891,10093457,house,645000,Brussel
18892,10095660,house,650000,Brussel
18893,10008576,house,649000,Brussel
18894,10090658,house,680000,Brussel
18895,10025163,house,665000,Brussel
18896,10092558,house,690000,Brussel
18897,9955237,house,675000,Brussel
18898,10105686,house,695000,Brussel
18899,10126755,house,695000,Brussel
18900,10084967,house,695000,Brussel
18901,10091078,house,698000,Brussel
18902,10108491,house,698000,Brussel
18903,10122733,house,695000,Brussel
18905,10135599,house,725000,VlaamsBrabant
18906,9634296,house,730000,VlaamsBrabant
18907,9888806,house,720000,VlaamsBrabant
18908,10132218,house,699000,VlaamsBrabant
18909,10089260,house,699000,VlaamsBrabant
18910,10109158,house,725000,VlaamsBrabant
18911,9744703,house,755000,VlaamsBrabant
18912,10129929,house,730000,VlaamsBrabant
18913,9987496,house,750000,VlaamsBrabant
18914,10082192,house,745000,VlaamsBrabant
18915,9809512,house,760000,VlaamsBrabant
18916,10127980,house,776000,VlaamsBrabant
18917,10020979,house,780000,VlaamsBrabant
18918,9988680,house,785000,VlaamsBrabant
18919,10086021,house,795000,VlaamsBrabant
18920,10112048,house,795000,VlaamsBrabant
18921,10053215,house,795000,VlaamsBrabant
18922,10100295,house,825000,VlaamsBrabant
18923,9925434,house,825000,VlaamsBrabant
18924,9988623,house,845000,VlaamsBrabant
18925,9988622,house,845000,VlaamsBrabant
18926,10127695,house,849000,VlaamsBrabant
18927,10125025,house,845000,VlaamsBrabant
18928,10069437,house,850000,VlaamsBrabant
18929,9438223,house,850000,VlaamsBrabant
18930,10049164,house,850000,VlaamsBrabant
18931,10018537,house,875000,VlaamsBrabant
18932,9999680,house,850000,VlaamsBrabant
18933,10132948,house,895000,VlaamsBrabant
18934,10114679,house,895000,VlaamsBrabant
18936,10100390,house,940000,VlaamsBrabant
18937,10078052,house,975000,VlaamsBrabant
18938,10011232,house,900000,VlaamsBrabant
18939,10126689,house,975000,VlaamsBrabant
18940,9965219,house,965000,VlaamsBrabant
18941,10099941,house,950000,VlaamsBrabant
18942,10089548,house,995000,VlaamsBrabant
18943,10063961,house,995000,VlaamsBrabant
18944,10133165,house,995000,VlaamsBrabant
18945,10108583,house,1040000,VlaamsBrabant
18946,10118201,house,1000000,VlaamsBrabant
