id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10059536,house,town house,565000,for sale,usa installed,fueloil,5,358,true,120,,,Brussel
8889382,apartment group,apartment group,564000 - 808000,for sale,,,,,,,,1,Brussel
10124047,house,house,565000,for sale,installed,fueloil,4,1292,true,1050,,,Brussel
9979266,apartment group,apartment group,561357 - 1883621,for sale,,,,,,,,1,Brussel
6665614,apartment group,apartment group,567000 - 567000,for sale,,,,,,,,1,Brussel
9651603,apartment group,apartment group,567500 - 579459,for sale,,,,,,,,1,Brussel
9830469,apartment group,apartment group,569000 - 569000,for sale,,,,,,,,1,Brussel
9412523,apartment group,apartment group,567600 - 567600,for sale,,,,,,,,1,Brussel
9983636,house,mixed use building,569000,for sale,hyper equipped,gas,5,280,true,80,,,Brussel
9775419,apartment,apartment,570000,for sale,hyper equipped,gas,2,,,,,,Brussel
10093752,house,villa,569000,for sale,installed,fueloil,4,1320,,730,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9248744,apartment group,apartment group,575000 - 1930319.23,for sale,,,,,,,,1,Brugge
9949968,house,house,579000,for sale,installed,gas,4,136,true,40,,,Brugge
10106936,house,house,575000,for sale,hyper equipped,gas,2,683,true,1,,,Brugge
9953126,house group,house group,573850 - 607489,for sale,,,,,,,,1,Brugge
10120961,apartment,apartment,580000,for sale,hyper equipped,gas,3,,true,,,,Brugge
10085820,house,house,580000,for sale,semi equipped,gas,4,163,,75,,,Brugge
9276260,apartment group,apartment group,585000 - 585000,for sale,,,,,,,,1,Brugge
9713190,apartment group,apartment group,585000 - 695000,for sale,,,,,,,,1,Brugge
9839006,house group,house group,585000 - 640000,for sale,,,,,,,,1,Brugge
10000405,house,house,585000,for sale,installed,gas,4,276,,130,,,Brugge
10062139,house,villa,589000,for sale,installed,fueloil,4,1261,true,,,,Brugge
9903552,apartment group,apartment group,589000 - 1395000,for sale,,,,,,,,1,Brugge
10117342,house,villa,589000,for sale,installed,gas,4,703,true,420,,,Brugge
9867819,apartment group,apartment group,589000 - 1395000,for sale,,,,,,,,1,Brugge
9724564,apartment,apartment,590000,for sale,hyper equipped,gas,3,,,,,,Brugge
9836317,house,apartment block,595000,for sale,semi equipped,fueloil,10,956,true,160,,,Brugge
9406677,house group,house group,595000 - 645000,for sale,,,,,,,,1,Brugge
9184514,apartment group,apartment group,595000 - 1290000,for sale,,,,,,,,1,Brugge
8955393,apartment group,apartment group,595000 - 595000,for sale,,,,,,,,1,Brugge
10131360,apartment group,apartment group,595000 - 645000,for sale,,,,,,,,1,Brugge
9912361,house,house,599000,for sale,semi equipped,gas,4,131,true,,,,Brugge
10028576,apartment group,apartment group,615000 - 615000,for sale,,,,,,,,1,Brugge
9965842,apartment,penthouse,599000,for sale,installed,electric,3,,true,,,,Brugge
10093972,apartment,apartment,599500,for sale,hyper equipped,gas,2,,,,,,Brugge
9489823,apartment group,apartment group,615000 - 660000,for sale,,,,,,,,1,Brugge
9929099,apartment group,apartment group,615000 - 660000,for sale,,,,,,,,1,Brugge
9481263,apartment group,apartment group,615000 - 650000,for sale,,,,,,,,1,Brugge
8928296,apartment group,apartment group,625000 - 625000,for sale,,,,,,,,1,Brugge
9467840,house group,house group,624222 - 667411,for sale,,,,,,,,1,Brugge
10010459,apartment group,apartment group,625000 - 825000,for sale,,,,,,,,1,Brugge
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10107123,house,house,630000,for sale,installed,gas,4,340,true,177,,,Brussel
10107447,apartment,apartment,625000,for sale,usa hyper equipped,gas,3,,true,650,true,,Brussel
10090969,house,house,635000,for sale,usa hyper equipped,gas,4,441,true,190,,,Brussel
8441712,apartment group,apartment group,635000 - 635000,for sale,,,,,,,,1,Brussel
9400599,house group,house group,640000 - 695000,for sale,,,,,,,,1,Brussel
9971597,apartment,loft,640000,for sale,installed,gas,4,,true,,,,Brussel
10108577,apartment,apartment,655000,for sale,usa hyper equipped,gas,3,,true,,,,Brussel
9780470,apartment group,apartment group,642000 - 767000,for sale,,,,,,,,1,Brussel
10107752,house,house,650000,for sale,installed,gas,5,220,true,110,,,Brussel
10112272,house,villa,650000,for sale,hyper equipped,fueloil,7,2383,true,,,,Brussel
10096361,house group,house group,650000 - 900000,for sale,,,,,,,,1,Brussel
10037349,house,mixed use building,660000,for sale,installed,gas,2,856,true,746,,,Brussel
10034181,apartment group,apartment group,657000 - 936000,for sale,,,,,,,,1,Brussel
9501407,apartment group,apartment group,660000 - 690000,for sale,,,,,,,,1,Brussel
9843419,house,house,675000,for sale,hyper equipped,gas,4,350,true,210,,,Brussel
9501646,apartment group,apartment group,660000 - 690000,for sale,,,,,,,,1,Brussel
8501917,apartment group,apartment group,665000 - 695000,for sale,,,,,,,,1,Brussel
8846644,apartment group,apartment group,657000 - 657000,for sale,,,,,,,,1,Brussel
10090645,apartment,penthouse,675000,for sale,installed,gas,4,,true,,,,Brussel
10080136,apartment,penthouse,675000,for sale,installed,gas,4,,true,,,,Brussel
10119171,apartment,apartment,675000,for sale,installed,gas,2,,,,,,Brussel
9973111,house,villa,675000,for sale,hyper equipped,gas,3,1003,true,838,,,Brussel
9980803,apartment,apartment,675000,for sale,hyper equipped,gas,2,,,,,,Brussel
9223359,apartment group,apartment group,675000 - 835000,for sale,,,,,,,,1,Brussel
8944845,apartment group,apartment group,689000 - 2950000,for sale,,,,,,,,1,Brussel
10059021,apartment group,apartment group,679000 - 679000,for sale,,,,,,,,1,Brussel
10125926,apartment,apartment,695000,for sale,hyper equipped,gas,3,,,,,,Brussel
9997233,apartment,apartment,695000,for sale,not installed,gas,2,,true,,,,Brussel
9869343,apartment,apartment,695000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10096527,apartment,penthouse,695000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10130457,apartment group,apartment group,699000 - 1190000,for sale,,,,,,,,1,Brussel
10058734,house,villa,699500,for sale,installed,gas,3,799,true,656,,,Brussel
9504004,house,house,695000,for sale,hyper equipped,gas,5,661,true,510,,,Brussel
9391667,house,house,699000,for sale,hyper equipped,gas,6,185,true,80,,,Brussel
10112107,apartment group,apartment group,700000 - 700000,for sale,,,,,,,,1,Brussel
10131901,apartment,penthouse,699000,for sale,installed,gas,2,,true,,,,Brussel
9787931,apartment,apartment,715000,for sale,installed,gas,3,,,,true,,Brussel
10034122,house group,house group,710000 - 710000,for sale,,,,,,,,1,Brussel
8312456,house group,house group,710000 - 710000,for sale,,,,,,,,1,Brussel
9923067,house,house,725000,for sale,installed,gas,4,260,true,125,,,Brussel
10115335,house,house,729000,for sale,hyper equipped,gas,4,240,true,80,,,Brussel
9468323,house group,house group,717426 - 745831,for sale,,,,,,,,1,Brussel
10117476,apartment,apartment,729000,for sale,hyper equipped,gas,1,,true,,,,Brussel
10117473,apartment,apartment,729000,for sale,hyper equipped,gas,1,,true,,,,Brussel
7412146,apartment group,apartment group,730000 - 730000,for sale,,,,,,,,1,Brussel
10085785,house,villa,735000,for sale,hyper equipped,gas,4,951,true,700,true,,Brussel
10085784,house,villa,735000,for sale,hyper equipped,gas,4,951,true,700,true,,Brussel
9978786,apartment,apartment,745000,for sale,installed,gas,2,,true,150,,,Brussel
10067620,apartment,apartment,745000,for sale,hyper equipped,fueloil,3,,,,,,Brussel
10107597,house,villa,749000,for sale,installed,gas,4,1315,true,1164,,,Brussel
10007935,house,apartment block,750000,for sale,semi equipped,gas,11,164,true,,,,Brussel
10127813,house,house,750000,for sale,installed,fueloil,4,815,true,720,,,Brussel
9999357,apartment group,apartment group,750000 - 1150000,for sale,,,,,,,,1,Brussel
10097943,house,house,750000,for sale,installed,gas,4,1291,true,93,,,Brussel
10118060,house group,house group,755000 - 755000,for sale,,,,,,,,1,Brussel
10098917,house group,house group,755000 - 755000,for sale,,,,,,,,1,Brussel
9967199,house group,house group,769500 - 769500,for sale,,,,,,,,1,Brussel
10047358,house,house,795000,for sale,usa installed,gas,5,102,true,25,,,Brussel
10075948,house,house,780000,for sale,hyper equipped,gas,6,95,true,10,,,Brussel
10054410,apartment group,apartment group,784000 - 807000,for sale,,,,,,,,1,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10020822,apartment,penthouse,795000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
10067960,house group,house group,795000 - 975000,for sale,,,,,,,,1,Brussel
10112936,apartment,apartment,825000,for sale,semi equipped,fueloil,4,,true,,,,Brussel
9817533,apartment,apartment,795000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10120030,apartment,apartment,795000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
9605006,apartment group,apartment group,839475 - 879637.5,for sale,,,,,,,,1,Brussel
9908751,house,mansion,845000,for sale,usa hyper equipped,gas,5,175,true,60,,,Brussel
10131911,house,mansion,849000,for sale,usa installed,gas,3,75,true,,,,Brussel
10015355,apartment,penthouse,845000,for sale,hyper equipped,gas,3,,true,,,,Brussel
9999295,apartment group,apartment group,850000 - 1150000,for sale,,,,,,,,1,Brussel
10112099,apartment group,apartment group,850000 - 1150000,for sale,,,,,,,,1,Brussel
8736103,apartment group,apartment group,850000 - 1150000,for sale,,,,,,,,1,Brussel
10099085,apartment,apartment,850000,for sale,installed,gas,2,,true,,,,Brussel
9833849,house,apartment block,850000,for sale,installed,gas,5,120,true,,,,Brussel
10012573,apartment,duplex,850000,for sale,installed,gas,3,,true,,,,Brussel
9999326,apartment group,apartment group,850000 - 1150000,for sale,,,,,,,,1,Brussel
10101285,house,house,850000,for sale,installed,gas,4,240,true,120,,,Brussel
9997139,apartment,apartment,868500,for sale,hyper equipped,electric,3,,true,,,,Brussel
9931261,house,house,875000,for sale,usa semi equipped,gas,4,208,true,98,,,Brussel
10059631,apartment group,apartment group,890000 - 890000,for sale,,,,,,,,1,Brussel
10054035,apartment group,apartment group,890000 - 890000,for sale,,,,,,,,1,Brussel
10080814,house,villa,925000,for sale,hyper equipped,gas,3,782,true,1,true,,Brussel
9716996,apartment,duplex,895000,for sale,usa hyper equipped,gas,3,,true,,,,Brussel
10009171,apartment,apartment,899000,for sale,hyper equipped,gas,3,,true,2770,true,,Brussel
8848367,apartment group,apartment group,936000 - 936000,for sale,,,,,,,,1,Brussel
9268617,apartment group,apartment group,940000 - 965000,for sale,,,,,,,,1,Brussel
9838806,apartment group,apartment group,945000 - 5995000,for sale,,,,,,,,1,Brussel
9983523,apartment group,apartment group,945000 - 945000,for sale,,,,,,,,1,Brussel
10059426,apartment group,apartment group,965000 - 965000,for sale,,,,,,,,1,Brussel
9258019,apartment group,apartment group,965000 - 965000,for sale,,,,,,,,1,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9977967,apartment,apartment,995000,for sale,hyper equipped,gas,4,,true,,,,Brussel
10033083,apartment,apartment,995000,for sale,hyper equipped,gas,4,,true,,,,Brussel
10109421,house,house,995000,for sale,installed,gas,4,680,true,,,,Brussel
10033143,apartment,apartment,995000,for sale,hyper equipped,gas,4,,true,,,,Brussel
10083477,house,house,975000,for sale,hyper equipped,gas,5,164,true,,,,Brussel
9073546,apartment group,apartment group,975500 - 975500,for sale,,,,,,,,1,Brussel
10088204,house,house,1050000,for sale,installed,gas,4,271,true,150,,,Brussel
10131285,apartment,duplex,1075000,for sale,usa hyper equipped,gas,3,,true,,,,Brussel
10125535,apartment,apartment,995000,for sale,installed,gas,2,,true,,,,Brussel
9881900,apartment,apartment,1090000,for sale,hyper equipped,gas,3,,true,,,,Brussel
9894014,house,apartment block,999000,for sale,not installed,gas,23,967,true,,,,Brussel
10117568,house,house,1085000,for sale,installed,gas,5,410,true,150,,,Brussel
10031438,house,apartment block,1095000,for sale,usa installed,gas,5,114,true,40,,,Brussel
9988306,house,house,1095000,for sale,hyper equipped,gas,7,976,true,830,,,Brussel
9851514,house,apartment block,1100000,for sale,semi equipped,gas,7,124,true,50,,,Brussel
9996923,apartment,apartment,1125000,for sale,hyper equipped,gas,3,,true,,,,Brussel
10108773,house,mixed use building,1100000,for sale,usa hyper equipped,gas,3,220,,,,,Brussel
9300827,apartment group,apartment group,1105000 - 1105000,for sale,,,,,,,,1,Brussel
9982376,apartment,apartment,1140000,for sale,installed,electric,3,,true,,,,Brussel
9941048,apartment group,apartment group,1150000 - 1950000,for sale,,,,,,,,1,Brussel
9120974,apartment group,apartment group,1180000 - 1795000,for sale,,,,,,,,1,Brussel
9152629,apartment group,apartment group,1245000 - 1245000,for sale,,,,,,,,1,Brussel
10055095,apartment group,apartment group,1130000 - 1140000,for sale,,,,,,,,1,Brussel
9204594,apartment,apartment,1195000,for sale,hyper equipped,gas,4,,true,,,,Brussel
8862685,apartment group,apartment group,1350000 - 1350000,for sale,,,,,,,,1,Brussel
10054024,apartment group,apartment group,1350000 - 1350000,for sale,,,,,,,,1,Brussel
9659836,house,house,1250000,for sale,installed,electric,17,1500,true,,,,Brussel
9217364,apartment group,apartment group,1350000 - 1350000,for sale,,,,,,,,1,Brussel
10103204,apartment,apartment,1250000,for sale,installed,fueloil,3,,true,,,,Brussel
9547370,apartment group,apartment group,1295000 - 2850000,for sale,,,,,,,,1,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9217358,apartment group,apartment group,1350000 - 1350000,for sale,,,,,,,,1,Luik
10126511,house,house,1375000,for sale,hyper equipped,fueloil,6,1557,true,1300,,,Luik
10105852,house,house,1375000,for sale,hyper equipped,gas,5,145,true,,,,Luik
10049371,house,mixed use building,1445000,for sale,hyper equipped,fueloil,4,190,true,,,,Luik
8655826,apartment group,apartment group,1537000 - 3324000,for sale,,,,,,,,1,Luik
10112268,house group,house group,1365000 - 1365000,for sale,,,,,,,,1,Luik
9682851,apartment group,apartment group,1580000 - 2530000,for sale,,,,,,,,1,Luik
10059436,apartment group,apartment group,1537000 - 3324000,for sale,,,,,,,,1,Luik
9200665,apartment group,apartment group,1537000 - 3324000,for sale,,,,,,,,1,Luik
9670173,apartment group,apartment group,1580000 - 2530000,for sale,,,,,,,,1,Luik
9987311,house,exceptional property,1780000,for sale,hyper equipped,gas,6,350,true,300,,,Luik
9995749,apartment,duplex,1695000,for sale,usa hyper equipped,gas,3,,true,,,,Luik
9565849,apartment group,apartment group,1900000 - 1900000,for sale,,,,,,,,1,Luik
9565842,apartment group,apartment group,1900000 - 1900000,for sale,,,,,,,,1,Luik
9948962,house,castle,1960000,for sale,installed,fueloil,25,14065,true,12330,,,Luik
7438771,apartment group,apartment group,1950000 - 1950000,for sale,,,,,,,,1,Luik
10036078,apartment,apartment,2395000,for sale,usa hyper equipped,gas,3,,true,,,,Luik
10123715,house,apartment block,2498000,for sale,usa semi equipped,gas,7,314,true,145,,,Luik
9941416,apartment group,apartment group,2900000 - 2950000,for sale,,,,,,,,1,Luik
10110568,house,villa,3250000,for sale,hyper equipped,gas,5,10431,true,8500,true,,Luik
9797648,house,villa,2750000,for sale,hyper equipped,fueloil,5,4539,true,,,,Luik
9933565,apartment group,apartment group,2780000 - 2780000,for sale,,,,,,,,1,Luik
9182787,apartment group,apartment group,3050000 - 4125000,for sale,,,,,,,,1,Luik
9941053,house group,house group,2915000 - 3140000,for sale,,,,,,,,1,Luik
10161719,house,house,375000,for sale,installed,gas,3,439,true,,,,Luik
10161837,house,house,425000,for sale,installed,gas,7,1403,true,,,,Luik
10161722,house,house,199000,for sale,semi equipped,fueloil,3,1870,,,,,Luik
10152365,apartment,apartment,420000,for sale,installed,gas,2,,true,,,1,Luik
10107002,apartment,apartment,140000,for sale,semi equipped,electric,2,,,,,,Luik
9977911,apartment,penthouse,1995000,for sale,hyper equipped,gas,4,,true,,,1,Luik
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10145081,house,house,299000,for sale,installed,gas,3,60,,10,,,Brussel
10140697,house,house,315000,for sale,semi equipped,fueloil,3,631,true,400,,,Brussel
10141385,house,house,348000,for sale,installed,gas,2,720,true,650,,,Brussel
10141354,house,house,346000,for sale,installed,gas,3,115,true,,,,Brussel
10140834,house,house,240000,for sale,installed,fueloil,2,620,true,540,,,Brussel
10142520,house,villa,1750000,for sale,,gas,4,1154,true,,,,Brussel
10145324,house,mixed use building,750000,for sale,usa hyper equipped,,4,4541,true,3500,,,Brussel
10155954,apartment,apartment,219000,for sale,semi equipped,gas,2,,true,,,,Brussel
10156453,apartment,apartment,255000,for sale,installed,electric,1,,,,,,Brussel
10156761,apartment,apartment,230000,for sale,semi equipped,gas,2,,true,,,,Brussel
10156889,apartment,apartment,295000,for sale,installed,gas,2,,true,,,,Brussel
10154766,apartment,ground floor,320000,for sale,hyper equipped,gas,2,,true,90,,,Brussel
10155998,apartment,apartment,349000,for sale,installed,gas,2,,true,,,,Brussel
10153925,apartment,apartment,325000,for sale,installed,gas,3,,true,,,,Brussel
10152536,apartment,apartment,495000,for sale,hyper equipped,,2,,true,,,,Brussel
10142404,apartment,apartment,255000,for sale,usa semi equipped,gas,1,,true,,,,Brussel
10138564,apartment,apartment,165000,for sale,,gas,2,,,,,,Brussel
10152028,apartment,ground floor,599000,for sale,usa hyper equipped,gas,2,,true,350,,,Brussel
10142987,apartment,penthouse,1995000,for sale,usa hyper equipped,,4,,true,,,1,Brussel
10138245,apartment,duplex,265000,for sale,,electric,3,,true,,,,Brussel
10083513,house,house,329000,for sale,installed,,3,100,true,,,,Brussel
10151560,house,house,419000,for sale,,gas,3,374,,,,,Brussel
9933883,apartment,duplex,185000,for sale,not installed,gas,4,,,,,,Brussel
10140627,apartment,duplex,395000,for sale,usa semi equipped,gas,2,,,,,,Brussel
10152639,house,house,260000,for sale,installed,carbon,3,356,,,,,Brussel
10154111,house,house,586000,for sale,installed,gas,4,380,true,120,,,Brussel
10147055,house,apartment block,1409000,for sale,semi equipped,gas,5,119,,,,,Brussel
10153155,house,house,650000,for sale,semi equipped,gas,5,173,,,,,Brussel
10151666,house,house,1050000,for sale,installed,,5,195,true,70,,,Brussel
10151702,house,villa,949000,for sale,hyper equipped,gas,4,659,true,,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9756957,apartment,apartment,285500,for sale,usa hyper equipped,gas,2,,true,,,1,Roeselare
10145066,apartment,apartment,195000,for sale,installed,,3,,true,,,,Roeselare
10159571,house,house,295000,for sale,installed,,3,400,,192,,,Roeselare
10157139,house,house,325000,for sale,installed,gas,4,266,true,,,,Roeselare
10106009,apartment,apartment,150000,for sale,not installed,gas,1,,,,,1,Roeselare
10132758,apartment,apartment,174900,for sale,installed,gas,1,,true,,,1,Roeselare
10157165,house,house,390000,for sale,installed,electric,3,206,,,,,Roeselare
9915380,house,mixed use building,620000,for sale,,fueloil,0,120,,34,,,Roeselare
10158239,house,house,525000,for sale,,fueloil,4,1150,,,,,Roeselare
10092490,apartment,duplex,395000,for sale,hyper equipped,,3,,true,,,1,Roeselare
10161190,house,apartment block,319000,for sale,hyper equipped,gas,2,181,true,92,,,Roeselare
9927429,house,apartment block,620000,for sale,,fueloil,0,120,,34,,,Roeselare
10161648,house,house,499000,for sale,installed,,5,262,true,,true,,Roeselare
10098307,apartment,ground floor,225000,for sale,usa hyper equipped,gas,1,,true,16,,,Roeselare
10161269,apartment,apartment,349000,for sale,,gas,2,,true,,,,Roeselare
10146794,apartment,apartment,195000,for sale,,gas,2,,,,,,Roeselare
10139634,house,house,220000,for sale,semi equipped,gas,4,190,true,,,,Roeselare
10147662,apartment,duplex,275000,for sale,,gas,3,,true,,,,Roeselare
10139841,house,house,649000,for sale,not installed,gas,3,135,true,36,,,Roeselare
10143944,house,house,165000,for sale,semi equipped,gas,3,389,true,220,,,Roeselare
10143030,house,house,295000,for sale,semi equipped,fueloil,3,367,true,100,,,Roeselare
10143029,house,house,290000,for sale,hyper equipped,gas,2,130,true,,,,Roeselare
10144461,house,house,500000,for sale,hyper equipped,gas,3,350,true,250,,,Roeselare
10144439,house,house,310000,for sale,installed,gas,3,518,true,,,,Roeselare
10151997,apartment,apartment,198000,for sale,usa hyper equipped,fueloil,1,,,,,,Roeselare
10064809,house,country cottage,750000,for sale,usa hyper equipped,,4,4541,true,3500,,,Roeselare
10153093,apartment,apartment,279000,for sale,installed,gas,1,,,,,,Roeselare
10150493,apartment,apartment,275000,for sale,,electric,2,,true,,,,Roeselare
10073567,apartment,apartment,395000,for sale,hyper equipped,gas,2,,true,,,,Roeselare
10150916,apartment,apartment,350000,for sale,installed,,3,,true,,,,Roeselare
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10138564,apartment,apartment,165000,for sale,,gas,2,,,,,,Leuven
10138185,apartment,apartment,387500,for sale,,gas,2,,,,,,Leuven
10152813,apartment,ground floor,520000,for sale,usa hyper equipped,gas,3,,true,65,,,Leuven
10138809,apartment,apartment,375000,for sale,usa installed,gas,2,,,,,,Leuven
10138395,apartment,apartment,189000,for sale,,gas,2,,true,,,,Leuven
10149063,apartment,apartment,715000,for sale,hyper equipped,gas,2,,true,,,,Leuven
10146322,house,house,625000,for sale,,gas,4,2416,true,,,,Leuven
10149680,house,house,369000,for sale,installed,fueloil,3,1407,,1075,,,Leuven
10092686,house,house,549000,for sale,usa hyper equipped,gas,4,145,,56,,,Leuven
10148912,house,house,169000,for sale,not installed,gas,4,176,,,,,Leuven
10150516,house,house,349000,for sale,installed,gas,2,152,,,,,Leuven
10149677,house,house,395000,for sale,semi equipped,,3,312,true,,,,Leuven
10045984,house,house,225000,for sale,installed,,2,214,,72,,,Leuven
10159546,apartment,apartment,599000,for sale,installed,,2,,,,,,Leuven
10156511,house,mixed use building,249000,for sale,installed,,2,110,true,,,,Leuven
10144383,apartment,duplex,325000,for sale,usa semi equipped,,4,,true,,,,Leuven
10154842,house,house,299000,for sale,installed,gas,4,191,true,,,,Leuven
10155565,house,house,360000,for sale,,gas,3,85,true,,,,Leuven
10156417,house,manor house,595000,for sale,,fueloil,2,2650,true,,true,,Leuven
10154776,house,mixed use building,495000,for sale,hyper equipped,gas,2,270,true,,,,Leuven
10156449,house,mansion,1495000,for sale,installed,,2,220,true,,,,Leuven
10155214,house,exceptional property,1595000,for sale,usa hyper equipped,gas,4,1105,true,875,,,Leuven
10156447,house,mansion,1495000,for sale,installed,,2,220,true,,,,Leuven
10160530,house,house,349000,for sale,usa semi equipped,gas,3,156,true,,,,Leuven
10160030,house,house,299000,for sale,installed,gas,3,608,,,,,Leuven
10160573,house,house,375000,for sale,hyper equipped,gas,3,210,true,90,,,Leuven
10160933,house,house,375000,for sale,installed,gas,4,250,true,120,,,Leuven
10160688,house,exceptional property,399000,for sale,not installed,fueloil,5,4700,true,,,,Leuven
10160298,house,house,595000,for sale,hyper equipped,gas,5,269,true,,,,Leuven
10160615,house,villa,1350000,for sale,,fueloil,3,6700,true,3000,true,,Leuven
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10160212,house,house,1350000,for sale,hyper equipped,gas,4,270,true,270,,,Leuven
10013992,house,house,295000,for sale,semi equipped,gas,3,151,true,,,,Leuven
10161615,apartment,duplex,189000,for sale,usa hyper equipped,gas,1,,,,,,Leuven
10159907,apartment,apartment,129000,for sale,installed,gas,2,,,,,,Leuven
9878348,house,house,695000,for sale,hyper equipped,gas,3,233,true,95,,,Leuven
10082667,house,house,209000,for sale,installed,fueloil,4,550,true,385,,,Leuven
10161823,house,mixed use building,395000,for sale,hyper equipped,,1,376,true,200,,,Leuven
10094018,apartment,apartment,289000,for sale,usa installed,electric,2,,true,,,,Leuven
10137914,house,house,595000,for sale,installed,gas,4,422,true,,,,Leuven
10136405,house,house,229500,for sale,installed,gas,3,665,true,305,,,Leuven
10148986,apartment,apartment,405000,for sale,usa hyper equipped,,1,,,,,1,Leuven
10148985,apartment,apartment,635000,for sale,usa hyper equipped,,2,,true,,,1,Leuven
10154572,house,house,279000,for sale,,electric,3,300,true,,,1,Leuven
10148984,apartment,penthouse,1375000,for sale,usa hyper equipped,,3,,true,,,1,Leuven
10141137,house,house,339000,for sale,hyper equipped,gas,3,480,true,,,,Leuven
10141767,house,house,200000,for sale,not installed,,4,568,true,348,,,Leuven
10141887,house,house,365000,for sale,installed,gas,3,800,true,202,,,Leuven
10140917,house,house,175000,for sale,not installed,gas,2,260,true,,,,Leuven
10140362,house,house,419000,for sale,installed,gas,3,150,true,,,,Leuven
10142368,house,house,489000,for sale,installed,gas,4,601,,269,true,,Leuven
10145344,house,house,109000,for sale,semi equipped,gas,2,100,,35,,,Leuven
10149960,apartment,penthouse,328000,for sale,installed,gas,3,,true,,,,Leuven
10147619,apartment,apartment,259000,for sale,hyper equipped,gas,2,,true,,,,Leuven
10147511,apartment,apartment,210000,for sale,semi equipped,gas,2,,,,,,Leuven
10137519,apartment,apartment,157000,for sale,,electric,1,,true,,,,Leuven
10135499,apartment,flat studio,78000,for sale,semi equipped,fueloil,0,,,,,,Leuven
10089117,apartment,apartment,169650,for sale,installed,gas,2,,true,,,,Leuven
10089110,apartment,apartment,189650,for sale,hyper equipped,gas,2,,true,,,,Leuven
10146156,house,house,235000,for sale,hyper equipped,gas,2,65,,14,,,Leuven
10146157,house,house,235000,for sale,hyper equipped,gas,2,71,,14,,,Leuven
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10145815,house,mixed use building,1400000,for sale,,gas,9,503,,,,,Dendermonde
10147945,house,house,150000,for sale,semi equipped,,4,911,true,,,,Dendermonde
10137997,apartment,apartment,315000,for sale,installed,gas,2,,true,,,,Dendermonde
10132412,house,exceptional property,3695000,for sale,hyper equipped,gas,4,788,true,788,,1,Dendermonde
10145349,house,house,389000,for sale,hyper equipped,gas,3,652,,,,,Dendermonde
10136049,apartment,duplex,645000,for sale,semi equipped,gas,4,,true,,,,Dendermonde
10147514,house,villa,1050000,for sale,installed,gas,6,1841,true,1460,,,Dendermonde
10137609,house,house,330000,for sale,installed,gas,4,335,,,,1,Dendermonde
10148324,house,house,250000,for sale,installed,gas,3,187,,,,,Dendermonde
10143078,apartment,apartment,448000,for sale,hyper equipped,gas,3,,true,,,1,Dendermonde
10147277,house,villa,395000,for sale,installed,fueloil,4,1032,,,,,Dendermonde
