id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10089991,apartment,apartment,325000,for sale,usa installed,gas,3,,true,,,,Dendermonde
9998039,apartment,apartment,319000,for sale,usa installed,electric,2,,true,,,,Dendermonde
9566962,apartment,apartment,325000,for sale,usa installed,,1,,true,,,,Dendermonde
9500899,apartment,apartment,319000,for sale,installed,gas,2,,true,,,,Dendermonde
9978886,apartment,apartment,319000,for sale,usa hyper equipped,,2,,true,,,,Dendermonde
9955481,apartment,apartment,325000,for sale,installed,gas,3,,true,77,,,Dendermonde
10109509,apartment,apartment,325000,for sale,semi equipped,gas,3,,true,,,,Dendermonde
10125946,house,house,329000,for sale,hyper equipped,fueloil,4,199,true,,,,Dendermonde
10118985,apartment,apartment,329000,for sale,hyper equipped,gas,3,,true,,,,Dendermonde
10016745,apartment,apartment,325000,for sale,,,2,,,,,,Dendermonde
10120349,apartment,apartment,329900,for sale,,gas,4,,true,,,,Dendermonde
9974126,apartment,apartment,329000,for sale,installed,gas,3,,true,,,,Dendermonde
9902743,apartment,apartment,330000,for sale,usa hyper equipped,electric,3,,true,,,,Dendermonde
10058257,apartment,apartment,339000,for sale,installed,electric,1,,,,,,Dendermonde
10129924,apartment,apartment,335000,for sale,,,2,,true,,,,Dendermonde
10117409,apartment,ground floor,339000,for sale,installed,fueloil,2,,,,,,Dendermonde
10005346,apartment,apartment,340000,for sale,hyper equipped,gas,2,,,,,,Dendermonde
10075950,apartment,apartment,335000,for sale,not installed,,2,,,,,,Dendermonde
10008965,apartment,loft,340000,for sale,usa hyper equipped,electric,0,,,,,,Dendermonde
10106549,apartment,apartment,340000,for sale,hyper equipped,gas,2,,true,,,,Dendermonde
9696457,apartment,apartment,345000,for sale,installed,gas,3,,,40,,,Dendermonde
10093467,apartment,flat studio,340000,for sale,installed,gas,2,,,,,,Dendermonde
10007182,apartment,apartment,345000,for sale,,,2,,true,,,,Dendermonde
10044504,apartment,apartment,348000,for sale,usa hyper equipped,gas,2,,,,,,Dendermonde
10080475,apartment,apartment,348000,for sale,hyper equipped,gas,3,,true,,,,Dendermonde
9987021,apartment,apartment,349000,for sale,usa installed,,3,,true,400,,,Dendermonde
10057215,apartment,apartment,349000,for sale,,,2,,,,,,Dendermonde
10131234,apartment,apartment,349000,for sale,installed,,2,,true,,,,Dendermonde
10131235,apartment,penthouse,349000,for sale,installed,,2,,true,,,,Dendermonde
10131218,apartment,penthouse,349000,for sale,installed,,2,,true,,,,Dendermonde
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9967904,apartment,ground floor,350000,for sale,hyper equipped,gas,1,,true,50,,,Antwerpen
10086586,apartment,apartment,369000,for sale,installed,gas,2,,true,,,,Antwerpen
10151578,house,villa,360000,for sale,semi equipped,fueloil,4,990,true,750,,,Antwerpen
10111980,apartment,apartment,360000,for sale,installed,gas,2,,true,,,,Antwerpen
10131215,apartment,apartment,349000,for sale,installed,,2,,true,,,,Antwerpen
10094910,apartment,apartment,370000,for sale,hyper equipped,,1,,true,,,,Antwerpen
10112534,apartment,duplex,370000,for sale,installed,electric,2,,true,,,,Antwerpen
10054745,apartment,apartment,355000,for sale,installed,gas,2,,true,,,,Antwerpen
10151848,house,house,385000,for sale,,gas,3,1309,true,730,true,,Antwerpen
10090099,apartment,apartment,380000,for sale,installed,gas,3,,true,,,,Antwerpen
9332792,apartment,apartment,385000,for sale,installed,electric,2,,true,,,,Antwerpen
10109418,apartment,apartment,375000,for sale,installed,gas,2,,true,,,,Antwerpen
10120900,apartment,triplex,389000,for sale,hyper equipped,gas,3,,true,,,,Antwerpen
10097040,apartment,apartment,389000,for sale,hyper equipped,gas,2,,true,,,,Antwerpen
9996182,apartment,duplex,395000,for sale,installed,gas,2,,,,,,Antwerpen
10119050,apartment,apartment,395000,for sale,installed,electric,2,,,,,,Antwerpen
10112013,apartment,apartment,395000,for sale,usa hyper equipped,,1,,,,,,Antwerpen
9329397,apartment,apartment,395000,for sale,not installed,electric,2,,true,,,,Antwerpen
9826670,apartment,apartment,399000,for sale,installed,gas,2,,true,,,,Antwerpen
10116930,apartment,apartment,395000,for sale,,,3,,true,,,,Antwerpen
9889760,apartment,penthouse,399000,for sale,installed,gas,2,,,,,,Antwerpen
10122516,apartment,apartment,400000,for sale,installed,gas,2,,true,,,,Antwerpen
9951300,apartment,apartment,419000,for sale,hyper equipped,gas,2,,,,,,Antwerpen
9985902,apartment,apartment,420000,for sale,installed,gas,3,,true,,,,Antwerpen
10126576,apartment,triplex,430000,for sale,usa installed,gas,4,,true,198,,,Antwerpen
10126574,apartment,triplex,430000,for sale,usa installed,gas,4,,true,198,,,Antwerpen
10006238,apartment,apartment,430000,for sale,installed,gas,2,,,50,,,Antwerpen
10126575,apartment,triplex,430000,for sale,usa installed,gas,4,,true,198,,,Antwerpen
10024614,apartment,apartment,445000,for sale,usa hyper equipped,gas,2,,true,,,,Antwerpen
10153159,house,house,445000,for sale,hyper equipped,,3,291,true,,,,Antwerpen
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10153159,house,house,445000,for sale,hyper equipped,,3,291,true,,,,Leuven
9932749,apartment,duplex,449000,for sale,installed,gas,2,,,,,,Leuven
10058235,apartment,apartment,449000,for sale,installed,gas,1,,,,,,Leuven
10082160,apartment,apartment,455000,for sale,installed,gas,2,,true,,,,Leuven
9329545,apartment,apartment,458000,for sale,installed,electric,4,,true,,,,Leuven
10002726,apartment,apartment,449000,for sale,,,3,,,,,,Leuven
10122589,apartment,apartment,459000,for sale,hyper equipped,gas,2,,true,,,,Leuven
10121036,house,house,462000,for sale,usa hyper equipped,gas,2,561,true,260,,,Leuven
10151448,house,house,465000,for sale,,gas,5,2068,true,,,,Leuven
9828745,apartment,apartment,465000,for sale,,,2,,true,,,,Leuven
8605703,apartment,flat studio,465000,for sale,hyper equipped,gas,0,,,,,,Leuven
10151447,house,mixed use building,465000,for sale,,gas,5,2068,true,,,,Leuven
10047181,apartment,apartment,469000,for sale,installed,gas,8,,true,,,,Leuven
9965285,apartment,ground floor,475000,for sale,semi equipped,gas,2,,true,100,,,Leuven
10082159,apartment,apartment,490000,for sale,installed,gas,2,,true,,,,Leuven
10114768,apartment,apartment,480000,for sale,usa hyper equipped,gas,3,,true,,,,Leuven
10011753,apartment,apartment,480000,for sale,usa hyper equipped,gas,2,,true,,,,Leuven
10091123,apartment,apartment,475000,for sale,semi equipped,,3,,true,,,,Leuven
10129682,apartment,apartment,495000,for sale,installed,gas,2,,,,,,Leuven
10115871,apartment,apartment,495000,for sale,installed,gas,2,,,,,,Leuven
10073915,apartment,apartment,495000,for sale,,gas,3,,true,,,,Leuven
9938643,apartment,apartment,495000,for sale,installed,,5,,,,,,Leuven
10153230,house,house,497000,for sale,installed,fueloil,3,2513,,,,,Leuven
10078003,apartment,apartment,498000,for sale,installed,gas,2,,true,,,,Leuven
9890461,apartment,ground floor,499000,for sale,hyper equipped,gas,1,,true,80,,,Leuven
10132595,apartment,apartment,545000,for sale,not installed,gas,3,,true,,,,Leuven
10072205,apartment,triplex,550000,for sale,installed,,3,,true,,,,Leuven
9772173,apartment,ground floor,565000,for sale,installed,gas,2,,,,,,Leuven
10094054,apartment,apartment,575000,for sale,installed,gas,2,,,,,,Leuven
10114518,apartment,penthouse,585000,for sale,installed,gas,2,,true,,,,Leuven
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9620316,apartment,apartment,590000,for sale,hyper equipped,,2,,true,,,,Brussel
10043799,apartment,loft,595000,for sale,hyper equipped,gas,3,,true,,,,Brussel
10084586,apartment,apartment,615000,for sale,installed,gas,2,,true,,,,Brussel
10058245,apartment,apartment,625000,for sale,usa installed,gas,2,,true,,,,Brussel
9955198,apartment,apartment,595000,for sale,installed,gas,2,,true,,,,Brussel
10130083,apartment,apartment,585000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10153987,house,house,649000,for sale,,,5,180,true,,,,Brussel
10061062,apartment,apartment,629000,for sale,,,3,,,,,,Brussel
10058262,apartment,apartment,669000,for sale,installed,gas,3,,true,,,,Brussel
10062537,apartment,apartment,659000,for sale,installed,gas,3,,,,,,Brussel
9592128,apartment,apartment,675000,for sale,hyper equipped,gas,2,,true,,,,Brussel
9685504,apartment,apartment,650000,for sale,hyper equipped,gas,2,,true,80,,,Brussel
10007858,apartment,apartment,675000,for sale,hyper equipped,gas,3,,true,,,,Brussel
9752073,apartment,apartment,750000,for sale,hyper equipped,gas,4,,true,,,,Brussel
10002725,apartment,apartment,675000,for sale,installed,gas,5,,true,,,,Brussel
10117567,apartment,ground floor,695000,for sale,hyper equipped,gas,3,,true,810,,,Brussel
9954620,apartment,duplex,745000,for sale,usa hyper equipped,gas,4,,true,50,,,Brussel
10054513,apartment,apartment,790000,for sale,usa hyper equipped,gas,3,,true,,,,Brussel
9789280,apartment,apartment,795000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
10078000,apartment,apartment,790000,for sale,installed,gas,1,,true,,,,Brussel
9930825,apartment,apartment,895000,for sale,hyper equipped,gas,3,,true,,,,Brussel
10011218,apartment,ground floor,885000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10119695,apartment,apartment,895000,for sale,hyper equipped,gas,3,,true,,,,Brussel
9927983,apartment,penthouse,870000,for sale,hyper equipped,gas,2,,true,,,,Brussel
9591039,apartment,apartment,895000,for sale,hyper equipped,gas,3,,true,,,,Brussel
10058686,apartment,apartment,930000,for sale,usa hyper equipped,fueloil,2,,,,,,Brussel
9953278,apartment,penthouse,940000,for sale,installed,gas,4,,true,160,,,Brussel
9462597,apartment,apartment,940000,for sale,,,2,,,,,,Brussel
10020821,apartment,apartment,995000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
7799663,apartment,apartment,1125000,for sale,hyper equipped,gas,3,,true,,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9927918,apartment,apartment,1140000,for sale,usa hyper equipped,gas,2,,,,,,Gent
10126240,apartment,apartment,1195000,for sale,usa hyper equipped,gas,2,,true,,,,Gent
10116337,apartment,apartment,1195000,for sale,usa hyper equipped,,3,,true,,,,Gent
10061123,apartment,apartment,1795000,for sale,hyper equipped,gas,2,,true,,,,Gent
10107503,apartment,apartment,1145000,for sale,hyper equipped,gas,2,,true,,,,Gent
10130248,apartment,apartment,1390000,for sale,usa installed,gas,4,,,30,,,Gent
10012566,apartment,duplex,3995000,for sale,usa hyper equipped,,4,,true,250,true,,Gent
9403328,apartment,ground floor,4950000,for sale,usa hyper equipped,gas,4,,true,,,,Gent
10152360,apartment,apartment,415000,for sale,semi equipped,gas,2,,true,168,,1,Gent
10157997,house,house,335000,for sale,,fueloil,3,803,true,,,,Gent
9887156,apartment,apartment,4295000,for sale,usa hyper equipped,gas,3,,true,,,,Gent
10152364,apartment,apartment,420000,for sale,,,2,,true,,,1,Gent
10158481,house,house,345000,for sale,,gas,3,90,,,,,Gent
10157521,house,house,345000,for sale,semi equipped,,3,650,true,450,,,Gent
10158732,house,mansion,1390000,for sale,,gas,6,246,true,,,,Gent
10157852,house,house,389000,for sale,,fueloil,3,1500,true,,,,Gent
10157276,house,house,359000,for sale,installed,gas,3,1494,true,,,,Gent
10150571,apartment,apartment,139000,for sale,,gas,2,,,,,,Gent
10150908,apartment,apartment,190000,for sale,semi equipped,gas,1,,true,,,,Gent
10149050,apartment,apartment,240000,for sale,,electric,2,,true,,,,Gent
10148613,apartment,apartment,285000,for sale,,gas,2,,true,,,,Gent
10149775,apartment,apartment,415000,for sale,,gas,2,,,,,,Gent
10149309,apartment,apartment,260000,for sale,,gas,2,,true,,,,Gent
10151078,apartment,apartment,650000,for sale,,gas,2,,,,,,Gent
10161435,house,house,279000,for sale,installed,gas,3,207,true,80,,,Gent
10161153,house,house,279000,for sale,installed,gas,2,93,true,20,,,Gent
10161394,house,house,354000,for sale,installed,gas,3,241,,1,,,Gent
10161267,house,house,389000,for sale,,gas,2,837,true,,,,Gent
10163319,house,house,795000,for sale,installed,gas,3,922,,,,,Gent
10161632,house,house,425000,for sale,semi equipped,gas,5,87,true,,,,Gent
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10159737,apartment,apartment,305000,for sale,,gas,1,,true,,,1,Bastenaken
10159736,apartment,apartment,507000,for sale,,gas,3,,true,,,1,Bastenaken
10161202,house,villa,2950000,for sale,installed,gas,5,3250,true,,,,Bastenaken
10148491,house group,house group,770500 - 854500,for sale,,,,,,,,1,Bastenaken
10134383,house,house,285000,for sale,installed,,3,260,,,,,Bastenaken
10159738,apartment,apartment,410000,for sale,,gas,2,,true,,,1,Bastenaken
10134565,house,mansion,525000,for sale,installed,,4,840,true,530,,,Bastenaken
10156951,apartment,apartment,130000,for sale,installed,gas,1,,,,,,Bastenaken
10134715,house,country cottage,875000,for sale,hyper equipped,fueloil,5,6347,true,,true,,Bastenaken
10155319,apartment,apartment,95000,for sale,,,1,,,,,,Bastenaken
10155260,apartment,apartment,175000,for sale,,,1,,,,,,Bastenaken
10155558,apartment,apartment,245000,for sale,,electric,1,,true,,,,Bastenaken
10156768,apartment,apartment,260000,for sale,installed,,2,,true,,,,Bastenaken
10155230,apartment,duplex,265000,for sale,usa installed,,2,,true,,,,Bastenaken
10088492,apartment,penthouse,279000,for sale,,,2,,,,,,Bastenaken
10156026,apartment,apartment,279000,for sale,installed,gas,2,,true,6,,,Bastenaken
10155423,apartment,ground floor,295000,for sale,installed,fueloil,2,,true,,,,Bastenaken
10159771,apartment,apartment,339000,for sale,,electric,1,,,,,,Bastenaken
10154559,apartment,triplex,395000,for sale,installed,gas,4,,,,,,Bastenaken
10156195,apartment,ground floor,395000,for sale,hyper equipped,gas,3,,true,,,,Bastenaken
10157914,apartment,apartment,564000,for sale,usa hyper equipped,gas,2,,true,,,,Bastenaken
10154820,apartment,apartment,499000,for sale,hyper equipped,gas,2,,,,,,Bastenaken
10156358,apartment,apartment,715000,for sale,hyper equipped,gas,2,,true,,,,Bastenaken
10147228,apartment group,apartment group,185000 - 275000,for sale,,,,,,,,1,Bastenaken
10142416,house,house,165000,for sale,installed,gas,3,135,,,,,Bastenaken
10139736,house,house,245000,for sale,installed,gas,4,194,true,,,,Bastenaken
10138772,house,house,285000,for sale,installed,fueloil,3,625,,,,,Bastenaken
10138285,house,house,249000,for sale,semi equipped,gas,2,352,,,,,Bastenaken
10138478,house,house,249000,for sale,,electric,3,634,true,500,,,Bastenaken
10138648,house,house,295000,for sale,not installed,fueloil,4,501,true,,,,Bastenaken
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10140054,house,house,319000,for sale,installed,gas,3,53,true,,,,Brussel
10140476,house,town house,359000,for sale,installed,gas,3,189,true,90,,,Brussel
10140282,house,house,435000,for sale,,,2,1092,,750,,,Brussel
10139190,house,house,350000,for sale,semi equipped,gas,6,1507,true,,,,Brussel
10139279,house,villa,345000,for sale,installed,fueloil,4,2437,,,,,Brussel
10138524,house,house,355000,for sale,installed,gas,3,1383,true,,,,Brussel
10138251,house,villa,845000,for sale,hyper equipped,,3,631,true,500,,,Brussel
10142591,apartment,apartment,195000,for sale,,,2,,true,,,,Brussel
10141149,apartment,apartment,220000,for sale,,gas,1,,,,,,Brussel
10140505,apartment,apartment,269000,for sale,installed,gas,2,,true,,,,Brussel
10159277,house,house,346168,for sale,,,3,800,true,,,1,Brussel
10141868,apartment,apartment,365000,for sale,,gas,3,,true,,,,Brussel
10140475,apartment,apartment,449000,for sale,,fueloil,2,,,,,,Brussel
10140486,apartment,apartment,389000,for sale,,,3,,,,,,Brussel
10141065,apartment,apartment,530000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
10141064,apartment,apartment,495000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
10144811,house,house,349900,for sale,semi equipped,fueloil,3,353,true,,,,Brussel
10142761,house,house,550000,for sale,installed,gas,4,110,,,,,Brussel
10144582,house,house,185000,for sale,,,3,200,,60,,,Brussel
10144400,house,mixed use building,625000,for sale,,gas,5,1761,true,1000,true,,Brussel
10142772,house,villa,695000,for sale,installed,fueloil,5,1979,true,,,,Brussel
10144396,house,villa,625000,for sale,,gas,5,1761,true,1000,true,,Brussel
10144725,house,house,850000,for sale,hyper equipped,gas,3,241,true,70,,,Brussel
10146648,house,house,375000,for sale,semi equipped,gas,5,1004,true,,,,Brussel
10146391,house,house,500000,for sale,installed,wood,5,611,,,,,Brussel
9918618,apartment,service flat,215000,for sale,hyper equipped,,1,,true,,,1,Brussel
10132392,apartment,apartment,267000,for sale,usa hyper equipped,,1,,true,,,1,Brussel
10144878,apartment,flat studio,159000,for sale,installed,gas,1,,,,,,Brussel
10064903,apartment,flat studio,265000,for sale,usa hyper equipped,,0,,,,,1,Brussel
10020750,apartment,apartment,253250,for sale,,gas,2,,true,,,1,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10071945,apartment,flat studio,280000,for sale,usa hyper equipped,,0,,true,,,1,Turnhout
10064911,apartment,flat studio,275000,for sale,usa hyper equipped,,0,,true,,,1,Turnhout
10132394,apartment,apartment,360000,for sale,usa hyper equipped,,2,,true,,,1,Turnhout
9763244,apartment,apartment,319000,for sale,installed,gas,2,,true,,,1,Turnhout
10071941,apartment,apartment,385000,for sale,usa hyper equipped,,1,,,,,1,Turnhout
10082333,apartment,apartment,298000,for sale,installed,solar,2,,true,,,1,Turnhout
9829360,apartment,apartment,395000,for sale,hyper equipped,gas,3,,true,,,1,Turnhout
10112462,apartment,apartment,435000,for sale,usa hyper equipped,,1,,true,,,1,Turnhout
10074096,apartment,apartment,395000,for sale,usa hyper equipped,,1,,true,,,1,Turnhout
9758065,apartment,penthouse,427000,for sale,installed,solar,3,,true,,,1,Turnhout
9758059,apartment,penthouse,475000,for sale,installed,solar,3,,true,,,1,Turnhout
10132396,apartment,apartment,475000,for sale,usa hyper equipped,,3,,true,,,1,Turnhout
9758087,apartment,penthouse,545000,for sale,installed,solar,3,,true,,,1,Turnhout
10112468,apartment,apartment,555000,for sale,usa hyper equipped,,2,,true,,,1,Turnhout
10101395,apartment,ground floor,537500,for sale,usa hyper equipped,,2,,true,,,1,Turnhout
10059657,apartment,apartment,595000,for sale,usa hyper equipped,,2,,true,,,1,Turnhout
10112465,apartment,apartment,645000,for sale,usa hyper equipped,,2,,true,,,1,Turnhout
9981341,apartment,apartment,655000,for sale,usa hyper equipped,,2,,true,,,1,Turnhout
10123721,apartment,ground floor,657000,for sale,hyper equipped,,2,,true,47,,1,Turnhout
10074098,apartment,apartment,660000,for sale,usa hyper equipped,,2,,true,,,1,Turnhout
10096827,apartment,penthouse,925000,for sale,usa hyper equipped,,2,,true,,,1,Turnhout
10149570,house,house,265000,for sale,semi equipped,fueloil,3,388,,120,,,Turnhout
10148863,house,house,329000,for sale,installed,,4,566,true,,,,Turnhout
9683164,apartment,duplex,1630000,for sale,usa hyper equipped,gas,3,,true,,,1,Turnhout
10151701,house,villa,579000,for sale,hyper equipped,electric,4,898,true,,,,Turnhout
10148598,house,house,330000,for sale,semi equipped,fueloil,3,747,,625,,,Turnhout
10150870,house,house,595000,for sale,installed,fueloil,5,1241,true,626,,,Turnhout
10149710,house,villa,789000,for sale,installed,gas,3,2115,true,,,,Turnhout
10148503,house,villa,710000,for sale,installed,fueloil,3,1628,,,,,Turnhout
10151325,house,villa,740000,for sale,,gas,5,2246,true,,,,Turnhout
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10148707,house,town house,895000,for sale,,fueloil,3,190,,50,,,Gent
10104519,apartment,apartment,185000,for sale,hyper equipped,gas,2,,,,,,Gent
10151173,house,villa,2470000,for sale,installed,gas,5,2000,true,,,,Gent
10139843,house,exceptional property,1450000,for sale,usa hyper equipped,gas,5,441,true,120,,1,Gent
10146323,apartment,apartment,149000,for sale,,gas,1,,,,,,Gent
10151128,house,house,1400000,for sale,semi equipped,fueloil,4,6370,true,,,,Gent
9848511,apartment,duplex,305000,for sale,installed,gas,2,,,,,,Gent
10148990,apartment,penthouse,700000,for sale,hyper equipped,gas,3,,true,,,1,Gent
10154859,house,house,385000,for sale,installed,,2,870,true,,,,Gent
10156038,house,house,239000,for sale,installed,fueloil,3,136,true,,,,Gent
10156514,house,house,519000,for sale,,gas,2,640,true,410,,,Gent
10154411,house,house,339000,for sale,installed,fueloil,3,1225,,,,,Gent
10155670,house,house,479000,for sale,installed,gas,4,872,true,,,,Gent
10136274,apartment,apartment,350000,for sale,hyper equipped,,2,,true,,,1,Gent
10156000,house,apartment block,1398000,for sale,semi equipped,gas,12,710,true,,,,Gent
10082918,apartment,apartment,298000,for sale,,gas,2,,true,,,,Gent
10160303,house,house,130000,for sale,not installed,fueloil,3,0,true,,,,Gent
10160304,house,house,149000,for sale,semi equipped,fueloil,3,528,true,,,,Gent
10135048,apartment,apartment,115000,for sale,installed,,2,,true,,,,Gent
10160305,house,house,320000,for sale,installed,fueloil,3,2152,true,,,,Gent
10160987,house,house,490000,for sale,,gas,5,1700,true,,,,Gent
10071315,house,country cottage,99000,for sale,,fueloil,3,2600,,,,,Gent
9866055,house,house,169000,for sale,,fueloil,2,48,,,,,Gent
10160986,house,house,490000,for sale,,gas,5,1700,true,,,,Gent
10057961,apartment,apartment,690000,for sale,installed,,2,,true,,,,Gent
10133575,house,house,189000,for sale,installed,gas,3,220,,100,,,Gent
9988562,house,house,195000,for sale,semi equipped,,3,100,,,,,Gent
10000273,house,house,199000,for sale,installed,,3,755,,,,,Gent
10104334,house,house,199000,for sale,installed,,3,376,true,283,,,Gent
10087983,house,house,215000,for sale,semi equipped,gas,3,790,,,,,Gent
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9806188,house,farmhouse,229000,for sale,semi equipped,fueloil,2,1365,true,,,,Tielt
10020178,house,house,249000,for sale,semi equipped,gas,3,76,true,,,,Tielt
9994933,house,house,225000,for sale,installed,,3,200,,132,,,Tielt
10078658,house,house,235000,for sale,installed,,3,407,true,200,,,Tielt
9985601,house,house,219000,for sale,semi equipped,,3,200,true,57,,,Tielt
10077610,house,house,239500,for sale,installed,,2,130,,,,,Tielt
9816314,house,house,269000,for sale,,gas,3,375,true,280,,,Tielt
9979984,house,house,250000,for sale,,fueloil,3,589,,365,,,Tielt
10090706,house,house,255000,for sale,installed,fueloil,4,1056,,,,,Tielt
10038623,house,house,269000,for sale,installed,,4,396,,105,,,Tielt
10073658,house,house,274000,for sale,usa installed,gas,4,280,,,,,Tielt
9924034,house,house,285000,for sale,hyper equipped,gas,2,756,true,340,,,Tielt
10000258,house,house,299000,for sale,installed,,4,173,true,30,,,Tielt
9916441,house,house,315000,for sale,,fueloil,4,1200,,,,,Tielt
9982323,house,house,320000,for sale,,pellet,4,2276,,,,,Tielt
10131011,house,house,320000,for sale,installed,,3,1000,true,275,,,Tielt
10130525,house,house,320000,for sale,hyper equipped,gas,3,121,true,40,,,Tielt
10125208,house,villa,320000,for sale,semi equipped,fueloil,5,2769,,,,,Tielt
9895299,house,house,325000,for sale,installed,,4,285,true,130,,,Tielt
10034747,house,house,325000,for sale,installed,,5,469,true,260,true,,Tielt
10011212,house,mixed use building,349900,for sale,installed,,2,120,,,,,Tielt
9982193,house,house,350000,for sale,semi equipped,fueloil,3,382,,,,,Tielt
10082950,house,house,339000,for sale,installed,,3,588,,,,,Tielt
9990624,house,house,350000,for sale,,gas,5,450,true,,,,Tielt
10127579,house,house,360000,for sale,installed,,2,950,true,225,,,Tielt
10053574,house,house,369000,for sale,installed,,3,137,,50,,,Tielt
10100516,house,town house,375000,for sale,installed,gas,2,168,true,50,,,Tielt
10111219,house,house,395000,for sale,installed,,3,954,true,700,,,Tielt
10116359,house,country cottage,380000,for sale,,fueloil,3,1865,true,1500,,,Tielt
9971660,house,house,395000,for sale,installed,,2,784,,325,,,Tielt
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10121095,house,house,399000,for sale,,gas,3,676,true,530,,,Kortrijk
10110884,house,bungalow,410000,for sale,,gas,3,525,true,,,,Kortrijk
10105442,house,house,399000,for sale,installed,gas,3,692,,,,,Kortrijk
10122502,house,mixed use building,400000,for sale,,electric,1,17,,,,,Kortrijk
10131027,house,house,398000,for sale,installed,,2,930,,660,,,Kortrijk
10133219,house,house,398000,for sale,,gas,3,610,true,,,,Kortrijk
10118988,house,house,419000,for sale,installed,,3,461,,,,,Kortrijk
10117114,house,mansion,420000,for sale,hyper equipped,gas,4,200,true,70,,,Kortrijk
10100373,house,house,425000,for sale,installed,,3,815,true,,,,Kortrijk
10060229,house,house,429000,for sale,installed,,3,450,,265,,,Kortrijk
10087148,house,house,438000,for sale,installed,,4,549,,165,,,Kortrijk
10094164,house,house,449000,for sale,installed,electric,3,291,true,1,,,Kortrijk
10111436,house,house,457500,for sale,installed,,3,1244,,,,,Kortrijk
9901291,house,farmhouse,449000,for sale,semi equipped,fueloil,7,2450,true,,,,Kortrijk
10120685,house,house,475000,for sale,installed,,5,901,,750,,,Kortrijk
10026090,house,house,479000,for sale,installed,,3,500,,220,,,Kortrijk
10104976,house,mixed use building,475000,for sale,installed,gas,3,150,true,,,,Kortrijk
9929545,house,villa,485000,for sale,installed,,4,3526,true,1775,,,Kortrijk
10127912,house,house,489000,for sale,installed,,3,2009,,,,,Kortrijk
10065573,house,villa,494000,for sale,installed,,4,674,,,,,Kortrijk
10085244,house,town house,496500,for sale,usa installed,gas,4,308,,,,,Kortrijk
10094725,house,villa,515000,for sale,installed,fueloil,4,1248,true,,,,Kortrijk
10107599,house,house,520000,for sale,,gas,3,76,true,,,,Kortrijk
10103891,house,house,517500,for sale,hyper equipped,,3,270,true,220,,,Kortrijk
10094702,house,villa,515000,for sale,installed,fueloil,4,1248,true,,,,Kortrijk
10094730,house,villa,515000,for sale,installed,fueloil,4,1248,true,,,,Kortrijk
9896893,house,house,520000,for sale,installed,,4,1402,true,1280,,,Kortrijk
9980708,house,apartment block,539000,for sale,,gas,5,400,true,,,,Kortrijk
9976215,house,house,539000,for sale,,gas,5,400,true,,,,Kortrijk
9999370,house,villa,574000,for sale,hyper equipped,solar,3,1072,true,800,true,,Kortrijk
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
