id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10165248,apartment,apartment,345000,for sale,installed,gas,2,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10164833,apartment,apartment,369000,for sale,hyper equipped,gas,1,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10156769,apartment,apartment,105000,for sale,semi equipped,gas,2,,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10164647,apartment,duplex,489000,for sale,usa hyper equipped,gas,1,,,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10164645,apartment,apartment,699000,for sale,usa hyper equipped,gas,2,,,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10164646,apartment,apartment,749000,for sale,usa hyper equipped,gas,2,,,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155618,apartment,apartment,137500,for sale,installed,electric,1,,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10164648,apartment,duplex,489000,for sale,usa hyper equipped,gas,1,,,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10156202,apartment,apartment,169500,for sale,semi equipped,gas,2,,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155476,apartment,apartment,170000,for sale,installed,gas,2,,,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155188,apartment,apartment,210000,for sale,installed,gas,3,,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10154653,apartment group,apartment group,182000 - 390000,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10154803,apartment,apartment,210000,for sale,usa installed,gas,2,,,450,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155504,house,house,215000,for sale,semi equipped,gas,3,160,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155629,apartment,apartment,235000,for sale,usa hyper equipped,electric,1,,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155023,apartment group,apartment group,245000 - 578500,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155045,apartment group,apartment group,242295 - 512980,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155621,apartment,apartment,265000,for sale,usa hyper equipped,electric,2,,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10156246,apartment group,apartment group,279000 - 299000,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10154860,apartment group,apartment group,299500 - 584500,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10154922,apartment group,apartment group,315000 - 849500,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155633,apartment,apartment,319000,for sale,usa hyper equipped,electric,2,,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10156573,apartment group,apartment group,255000 - 325000,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10154548,apartment,apartment,320000,for sale,installed,gas,2,,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155124,apartment group,apartment group,337500 - 380000,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10154735,apartment group,apartment group,359000 - 419000,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155131,apartment group,apartment group,337500 - 380000,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155016,house group,house group,395000 - 419000,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10154948,apartment group,apartment group,310000 - 390000,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10154990,apartment group,apartment group,439500 - 439500,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10154732,apartment,apartment,395000,for sale,usa installed,gas,2,,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10155094,house group,house group,419000 - 444000,for sale,,,,,,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10155081,apartment group,apartment group,568000 - 595000,for sale,,,,,,,,1,Brussel,['Brussel'],['Brussel'],[None]
10155441,house,house,660000,for sale,installed,gas,3,660,,,,,Brussel,['Brussel'],['Brussel'],[None]
10156559,apartment group,apartment group,495000 - 580000,for sale,,,,,,,,1,Brussel,['Brussel'],['Brussel'],[None]
10155591,apartment,apartment,550000,for sale,hyper equipped,gas,2,,,,,,Brussel,['Brussel'],['Brussel'],[None]
10154984,house group,house group,699500 - 699500,for sale,,,,,,,,1,Brussel,['Brussel'],['Brussel'],[None]
10154577,house group,house group,670000 - 675000,for sale,,,,,,,,1,Brussel,['Brussel'],['Brussel'],[None]
10162190,house,house,190000,for sale,semi equipped,gas,5,1768,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10163547,house,house,395000,for sale,hyper equipped,gas,2,257,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10024351,house,bungalow,199000,for sale,installed,electric,2,286,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10154878,apartment group,apartment group,839475 - 879638,for sale,,,,,,,,1,Brussel,['Brussel'],['Brussel'],[None]
10080676,house,house,549000,for sale,,gas,4,320,,170,,,Brussel,['Brussel'],['Brussel'],[None]
10161792,house,house,658500,for sale,usa hyper equipped,gas,4,620,true,400,,,Brussel,['Brussel'],['Brussel'],[None]
10163550,apartment,apartment,229990,for sale,hyper equipped,gas,2,,true,300,,,Brussel,['Brussel'],['Brussel'],[None]
10163536,house,villa,945000,for sale,hyper equipped,gas,3,3937,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10163242,house,apartment block,970000,for sale,usa semi equipped,gas,7,339,true,88,,,Brussel,['Brussel'],['Brussel'],[None]
10162603,apartment,duplex,299000,for sale,not installed,gas,2,,,,,,Brussel,['Brussel'],['Brussel'],[None]
10162633,apartment,duplex,305000,for sale,semi equipped,gas,2,,,,,,Brussel,['Brussel'],['Brussel'],[None]
10152278,house,house,145000,for sale,semi equipped,wood,3,480,true,290,,,Brussel,['Brussel'],['Brussel'],[None]
10162604,apartment,apartment,335000,for sale,usa semi equipped,gas,1,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10162246,apartment,apartment,250000,for sale,not installed,fueloil,1,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10152126,apartment,apartment,189000,for sale,usa hyper equipped,gas,1,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10151895,house,house,235000,for sale,semi equipped,fueloil,3,945,true,400,,,Brussel,['Brussel'],['Brussel'],[None]
9963099,apartment,apartment,260000,for sale,hyper equipped,gas,2,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10151772,apartment group,apartment group,263000 - 263000,for sale,,,,,,,,1,Brussel,['Brussel'],['Brussel'],[None]
10151936,apartment group,apartment group,262000 - 377000,for sale,,,,,,,,1,Brussel,['Brussel'],['Brussel'],[None]
10153924,apartment,apartment,310000,for sale,hyper equipped,gas,2,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10152027,apartment,duplex,299000,for sale,usa hyper equipped,gas,3,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10153411,house group,house group,289000 - 289000,for sale,,,,,,,,1,Brussel,['Brussel'],['Brussel'],[None]
10151404,apartment,apartment,275000,for sale,installed,fueloil,3,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10153732,apartment,apartment,319000,for sale,usa installed,gas,1,,,,,,Brussel,['Brussel'],['Brussel'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10151854,apartment group,apartment group,333400 - 451250,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10153006,house group,house group,336000 - 384000,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10152020,apartment,apartment,375000,for sale,hyper equipped,gas,2,,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10153840,house group,house group,373000 - 417000,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10151862,house group,house group,365000 - 555000,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10151412,apartment group,apartment group,320000 - 550000,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10153222,house group,house group,449000 - 477000,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10152045,apartment,apartment,444000,for sale,hyper equipped,gas,3,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10151589,apartment,apartment,479000,for sale,hyper equipped,gas,3,,true,350,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10152367,apartment group,apartment group,390000 - 885000,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10151981,house,house,379000,for sale,semi equipped,fueloil,4,269,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10152380,apartment group,apartment group,415000 - 675000,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10153854,apartment,apartment,490000,for sale,installed,gas,2,,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10153226,house group,house group,485000 - 485000,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10163933,apartment,apartment,159000,for sale,installed,gas,1,,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10158270,house,house,450000,for sale,installed,fueloil,3,865,true,758,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10161587,house,house,599000,for sale,installed,fueloil,5,393,true,170,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10148942,apartment group,apartment group,150000 - 1375000,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10118253,apartment,apartment,395000,for sale,installed,gas,2,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10149128,house,house,159000,for sale,installed,gas,3,40,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10165307,house,house,215000,for sale,installed,gas,3,241,true,80,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10149730,apartment group,apartment group,179000 - 495000,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10148703,house,house,239000,for sale,hyper equipped,gas,2,180,true,85,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10151182,apartment,apartment,209000,for sale,installed,gas,2,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10148922,apartment,apartment,275000,for sale,usa hyper equipped,gas,3,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10151217,apartment,apartment,245000,for sale,installed,gas,3,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10151203,apartment,triplex,235000,for sale,installed,gas,2,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10148729,apartment,duplex,349000,for sale,usa installed,gas,4,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10149386,apartment,apartment,415000,for sale,installed,gas,2,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10149814,apartment group,apartment group,395000 - 455000,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10150676,apartment,apartment,520000,for sale,installed,gas,3,,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10150970,house,villa,625000,for sale,installed,gas,5,1368,true,900,,,Namen,['Wallonïe'],['Namen'],['B']
10150923,house,house,625000,for sale,hyper equipped,gas,4,390,true,260,,,Namen,['Wallonïe'],['Namen'],['B']
9955479,house,house,239000,for sale,semi equipped,electric,3,503,true,250,,,Namen,['Wallonïe'],['Namen'],['B']
10150449,apartment group,apartment group,445000 - 445000,for sale,,,,,,,,1,Namen,['Wallonïe'],['Namen'],['B']
10160268,house,house,335000,for sale,usa semi equipped,fueloil,4,2215,,,,,Namen,['Wallonïe'],['Namen'],['B']
10160134,house,house,450000,for sale,hyper equipped,gas,3,122,true,64,,,Namen,['Wallonïe'],['Namen'],['B']
10160090,house,exceptional property,545000,for sale,not installed,fueloil,8,2200,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10160097,house,house,650000,for sale,usa installed,gas,3,104,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10086590,house,country cottage,550000,for sale,usa installed,gas,4,840,true,840,,,Namen,['Wallonïe'],['Namen'],['B']
10160203,house,house,695000,for sale,usa installed,gas,3,254,true,123,,,Namen,['Wallonïe'],['Namen'],['B']
10094760,house,villa,475000,for sale,semi equipped,fueloil,5,1883,true,1748,,,Namen,['Wallonïe'],['Namen'],['B']
10160317,apartment,apartment,215000,for sale,hyper equipped,gas,1,,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10160112,house,house,735000,for sale,usa hyper equipped,gas,3,188,true,47,,,Namen,['Wallonïe'],['Namen'],['B']
10160095,apartment,flat studio,220000,for sale,usa hyper equipped,gas,0,,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10159930,apartment,apartment,245000,for sale,installed,gas,2,,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10159909,apartment,apartment,299500,for sale,installed,gas,2,,,,,,Namen,['Wallonïe'],['Namen'],['B']
10160847,apartment,apartment,595000,for sale,hyper equipped,gas,3,,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10160848,apartment,apartment,595000,for sale,hyper equipped,gas,3,,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10163397,apartment,apartment,125000,for sale,installed,electric,1,,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10160932,apartment,penthouse,3585000,for sale,,gas,5,,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10147556,apartment,penthouse,79000,for sale,semi equipped,electric,2,,,,,,Namen,['Wallonïe'],['Namen'],['B']
10147032,house,house,159000,for sale,semi equipped,fueloil,2,335,true,171,,,Namen,['Wallonïe'],['Namen'],['B']
10147547,apartment group,apartment group,229500 - 419500,for sale,,,,,,,,1,Namen,['Wallonïe'],['Namen'],['B']
10148322,apartment group,apartment group,182000 - 390000,for sale,,,,,,,,1,Namen,['Wallonïe'],['Namen'],['B']
10160366,apartment,apartment,275000,for sale,not installed,gas,2,,true,85,,,Namen,['Wallonïe'],['Namen'],['B']
10148143,apartment,apartment,235000,for sale,hyper equipped,gas,2,,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10147870,house group,house group,234000 - 424900,for sale,,,,,,,,1,Namen,['Wallonïe'],['Namen'],['B']
10148104,apartment,apartment,265000,for sale,installed,gas,2,,true,,,,Namen,['Wallonïe'],['Namen'],['B']
10147859,apartment,apartment,295000,for sale,usa hyper equipped,gas,2,,,,,,Namen,['Wallonïe'],['Namen'],['B']
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10147389,apartment,duplex,335000,for sale,installed,gas,2,,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10146903,house,house,345000,for sale,usa installed,gas,4,49,,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10070415,apartment,apartment,315000,for sale,installed,gas,2,,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147596,apartment,apartment,370000,for sale,installed,fueloil,2,,,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147424,apartment group,apartment group,450000 - 450000,for sale,,,,,,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10146909,apartment group,apartment group,415000 - 790000,for sale,,,,,,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147935,apartment,apartment,550000,for sale,hyper equipped,gas,2,,,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147031,apartment,apartment,1495000,for sale,hyper equipped,gas,3,,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147029,apartment,duplex,749500,for sale,hyper equipped,gas,2,,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10146862,house,villa,895000,for sale,installed,fueloil,3,300,true,200,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147541,apartment group,apartment group,695000 - 1195000,for sale,,,,,,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10146939,house,villa,750000,for sale,hyper equipped,gas,4,1045,true,,true,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10158745,house,house,349000,for sale,installed,gas,2,340,true,250,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10158111,house,house,495000,for sale,usa installed,gas,3,97,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10157174,house,house,452000,for sale,installed,gas,4,686,,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10158889,house,house,300000,for sale,installed,gas,3,154,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10159619,house,house,535000,for sale,hyper equipped,gas,3,452,true,250,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10159324,house,house,595000,for sale,hyper equipped,gas,3,564,true,,true,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10159343,house,other property,645000,for sale,installed,fueloil,4,2901,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10159340,house,villa,645000,for sale,installed,fueloil,4,2901,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10158359,house,house,750000,for sale,,gas,6,282,true,110,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10158304,house,villa,649000,for sale,installed,fueloil,4,853,true,853,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10157542,house,house,675000,for sale,semi equipped,gas,4,243,,100,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10157751,house,house,770000,for sale,installed,gas,4,735,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10157561,house,exceptional property,1950000,for sale,usa hyper equipped,gas,5,4000,true,,true,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10160245,apartment,apartment,365000,for sale,hyper equipped,gas,2,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
9919729,house,villa,790000,for sale,hyper equipped,gas,5,566,true,256,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10159220,apartment,apartment,209000,for sale,not installed,gas,2,,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10157469,apartment,apartment,279000,for sale,hyper equipped,gas,2,,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10164821,house,mansion,359000,for sale,hyper equipped,gas,3,50,,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10164692,house,other property,435000,for sale,semi equipped,fueloil,4,936,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10165716,house,house,374000,for sale,installed,electric,4,658,true,413,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10158639,apartment,apartment,424000,for sale,installed,fueloil,2,,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10157959,apartment,duplex,385000,for sale,usa hyper equipped,gas,3,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10164685,house,villa,435000,for sale,semi equipped,fueloil,4,936,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10157564,apartment,apartment,375000,for sale,usa hyper equipped,gas,2,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10157726,apartment,duplex,2990000,for sale,hyper equipped,gas,3,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10164627,house,apartment block,2890000,for sale,usa hyper equipped,gas,8,230,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
